thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Langadu	42	268	310	0	310	31	40	32	7	21	1	4	1	0	5	5	5	12	5	6	5	19	0	0	0	2	0	0	5	0	150	139	123	113	115	3	0	0	1	1	21	2	2	0	0	171	181	194	190	176	101	121	27	0	0	0	0	0	0	0	0	10	10	6	92	354	154	0	11	7	9
Kawkhali	60	113	173	132	305	23	39	30	29	26	8	11	3	0	14	13	20	18	14	11	17	20	0	0	0	0	0	0	10	3	70	69	66	44	51	3	6	8	0	0	17	2	0	19	12	57	65	68	76	106	81	52	52	2	0	0	1	0	1	0	0	7	8	11	12	560	26	0	21	5	20
Rangamati Sadar	64	171	235	25	260	33	134	94	41	73	14	24	2	0	69	35	34	33	40	32	23	21	0	0	0	0	0	0	2	1	98	110	77	56	56	93	517	62	10	86	302	549	436	18	23	132	195	195	165	137	79	156	40	1	0	0	1	1	2	0	0	5	7	4	403	2794	91	0	10	10	20
Baghaichhari	26	127	153	50	203	25	39	29	21	15	0	2	2	0	6	5	13	8	5	5	10	10	0	0	0	0	0	0	6	0	86	76	81	92	83	3	0	0	0	0	0	0	0	7	15	86	87	94	93	98	65	78	12	0	0	0	0	0	0	0	0	3	3	0	137	332	77	0	120	16	14
Barkal	25	80	105	91	196	10	13	9	1	6	4	0	0	0	1	1	0	6	1	1	2	0	0	0	0	0	0	0	3	0	27	21	19	14	15	0	0	0	0	2	19	0	0	0	0	19	19	16	12	11	51	17	10	0	0	1	0	0	0	0	0	4	4	7	81	253	44	0	7	5	5
Naniarchar	32	75	107	122	229	23	21	22	17	30	0	2	0	0	3	9	20	3	3	9	19	1	0	0	0	0	0	0	0	0	101	95	89	74	54	0	0	0	0	0	0	0	0	0	32	35	54	49	54	0	32	34	33	0	0	0	0	0	0	0	0	0	0	15	81	529	260	0	0	3	18
Jurachhari	24	65	89	14	103	21	20	19	14	17	0	5	0	0	4	10	7	4	4	9	8	4	0	0	0	0	0	0	0	0	36	34	38	42	52	2	0	0	0	33	30	1	7	13	13	22	36	45	28	35	41	36	23	0	0	0	1	0	1	0	1	2	4	0	88	367	24	0	0	11	2
Kaptai	49	159	208	76	284	24	34	39	25	31	3	20	7	0	9	11	9	5	9	8	12	7	0	0	0	0	0	0	13	0	75	91	83	69	85	0	0	8	0	17	25	14	13	0	0	56	67	63	71	82	95	89	35	0	0	0	0	0	0	0	0	0	0	0	88	463	50	0	12	5	6
Rajasthali	20	65	85	46	131	16	11	8	5	4	4	7	1	5	6	5	6	5	5	3	1	5	0	2	0	4	1	0	1	0	37	42	61	75	75	0	0	1	0	0	47	18	5	7	7	56	59	62	46	35	74	46	25	0	0	1	0	0	0	0	0	5	5	0	204	428	13	0	6	3	7
Belaichhari	22	35	57	60	117	9	13	13	14	19	0	0	2	0	7	8	4	5	5	8	5	7	0	0	0	0	0	0	4	0	12	13	13	11	14	0	0	0	0	17	0	0	0	3	17	10	13	11	11	7	10	14	21	0	0	0	1	0	1	0	0	0	1	4	0	0	168	0	8	3	7
