thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mirzapur	365	799	1164	1100	2264	482	544	497	347	90	10	83	182	11	76	107	157	240	69	93	159	225	1	36	1	36	0	0	188	57	404	408	375	397	398	23	209	28	4	138	380	84	97	240	392	415	484	501	478	469	456	485	332	13	2	0	1	0	1	0	0	81	82	64	881	4673	607	1	61	10	60
Nagarpur	315	538	853	1048	1901	425	369	387	302	102	27	89	69	0	130	151	179	119	125	105	94	69	0	0	0	0	0	0	69	4	273	295	274	246	214	64	159	0	0	169	158	41	326	41	18	340	390	370	338	290	255	341	281	0	0	0	0	0	0	0	0	77	77	52	982	6922	128	0	12	9	34
Bhuapur	215	460	675	628	1303	257	276	258	192	89	29	55	56	4	63	69	93	123	68	67	86	98	0	0	0	5	0	0	95	19	123	126	132	129	126	51	110	0	0	36	139	82	117	0	0	123	133	174	176	136	147	134	229	0	0	2	0	0	0	0	0	28	28	43	837	4084	60	1	14	0	29
Ghatail	343	931	1274	1216	2490	539	546	534	377	105	22	93	116	6	59	93	131	207	63	69	119	132	4	81	4	23	0	1	83	14	462	476	433	472	461	12	194	2	0	216	404	73	115	32	30	321	383	396	330	269	258	265	324	0	0	0	0	0	0	0	0	68	68	96	969	5994	175	1	5	9	32
Basail	129	345	474	491	965	176	126	117	109	24	7	14	81	0	31	94	43	71	22	77	44	73	13	16	13	16	0	0	5	4	53	59	57	60	64	26	102	0	0	31	97	63	98	35	0	87	108	83	79	106	94	105	125	0	0	1	0	0	0	0	0	25	25	32	344	2323	204	1	15	3	32
Tangail Sadar	450	869	1319	1334	2653	614	597	417	290	26	84	93	186	5	73	106	89	198	72	104	75	131	0	113	0	40	2	2	76	43	391	386	406	328	323	27	299	84	10	3133	373	3	638	122	132	440	530	500	522	435	375	387	389	2	0	2	1	0	1	0	0	63	64	56	1197	8235	171	7	14	11	54
Kalihati	329	631	960	847	1807	785	585	592	381	112	26	43	91	39	106	107	129	234	50	76	127	215	17	40	17	22	5	0	32	16	265	249	251	211	253	37	105	14	0	201	488	94	112	43	41	212	276	282	308	324	241	259	255	0	0	1	1	0	1	1	0	112	114	45	1771	11016	169	0	24	26	57
Modhupur	377	1235	1612	1823	3435	693	639	521	401	251	39	61	83	4	135	136	127	198	125	121	108	183	3	12	3	16	0	1	82	19	336	358	359	369	410	21	131	1	0	54	249	1	116	118	17	386	423	426	443	382	353	429	384	2	0	3	0	0	0	0	0	89	89	66	1051	6216	239	0	38	6	47
Gopalpur	219	765	984	391	1375	383	412	363	314	116	46	51	46	3	71	105	106	154	74	108	112	163	2	15	2	9	0	1	81	27	257	266	272	259	270	57	128	0	0	170	311	120	319	117	202	330	334	348	330	395	291	315	260	0	0	2	1	0	1	0	0	58	59	53	2108	5651	245	2	30	8	55
Shakhipur	194	607	801	868	1669	397	352	258	162	75	16	58	52	0	126	121	139	185	113	113	142	137	0	0	0	0	0	0	72	9	311	305	272	259	240	36	223	0	0	0	0	0	0	0	0	317	366	375	356	344	358	315	202	0	0	0	0	0	0	0	0	44	44	0	255	2273	0	1	0	0	32
Delduar	176	561	737	706	1443	471	466	444	371	43	4	13	0	10	93	143	112	234	96	138	110	127	1	17	1	16	0	0	96	50	262	288	271	257	253	15	72	3	0	186	365	32	49	13	13	181	223	251	236	222	208	233	133	0	0	0	0	0	0	2	0	47	49	31	568	5795	56	1	16	7	41
