thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Barisal Sadar	181	607	788	3043	3831	857	732	775	582	91	10	188	119	29	273	209	293	347	267	136	145	294	39	44	39	17	0	2	78	31	246	296	232	252	249	118	74	252	29	400	262	32	784	202	163	307	422	407	362	303	416	325	423	27	0	0	0	0	0	0	1	62	63	24	907	6239	163	0	10	10	41
Uzirpur	152	401	553	601	1154	316	286	278	211	61	3	24	74	6	72	82	79	126	68	65	79	93	0	0	0	0	0	0	29	14	310	284	321	268	243	0	150	8	0	120	437	3	220	71	0	272	326	361	345	344	434	293	148	0	0	0	1	0	1	2	0	50	53	31	338	1692	246	0	21	9	8
Bakerganj	153	617	770	810	1580	176	154	127	88	122	9	53	0	44	81	56	74	93	76	45	76	80	3	12	3	4	0	0	75	15	448	470	404	355	302	3	34	2	0	39	244	45	30	45	65	271	401	409	429	311	324	256	222	0	0	0	0	0	0	0	0	51	51	32	494	2884	258	0	10	12	55
Babuganj	77	214	291	294	585	175	210	173	155	47	3	28	26	7	55	52	69	130	67	58	64	97	0	15	0	13	0	0	25	11	236	214	197	175	132	0	65	2	5	333	278	59	82	16	27	171	179	163	166	138	198	98	104	0	0	0	0	0	0	0	0	26	26	12	723	2231	13	0	12	6	26
Mehendiganj	138	676	814	757	1571	183	164	158	121	97	5	63	9	0	55	60	62	72	34	50	50	63	1	1	1	0	0	0	27	6	296	276	223	207	161	15	183	4	0	58	204	72	5	72	0	154	135	136	124	124	89	120	151	0	0	0	0	0	0	0	0	28	28	75	338	2859	227	0	12	12	0
Gournadi	106	434	540	459	999	164	161	139	158	38	1	42	30	12	60	45	51	109	58	44	57	107	0	0	0	2	0	0	17	13	199	210	195	186	188	12	70	1	1	35	197	112	22	12	10	276	301	278	282	367	453	285	121	1	1	0	0	0	0	0	0	52	52	17	225	1127	5	0	4	7	18
Muladi	65	361	426	374	800	172	143	145	110	54	7	12	0	9	37	40	53	55	24	24	32	38	0	19	0	0	0	0	23	7	216	190	197	158	150	5	42	15	0	11	114	16	14	47	7	106	194	184	174	121	135	114	91	0	0	0	0	0	0	0	0	20	20	17	113	520	203	32	10	9	11
Hizla	96	459	555	131	686	71	69	64	55	50	19	32	0	29	29	29	36	51	27	25	30	40	0	38	0	0	0	1	2	0	30	34	37	24	28	14	35	0	12	24	147	47	26	32	32	16	16	22	21	16	17	14	101	1	0	0	0	0	0	0	0	23	23	14	220	1443	79	0	1	3	12
Agailjhara	70	256	326	333	659	113	112	99	80	31	0	19	30	3	35	33	45	72	26	20	34	66	3	2	3	0	0	0	4	3	118	107	118	86	94	7	108	5	0	12	80	23	4	23	85	140	145	137	146	136	125	133	84	0	0	0	0	0	0	0	0	30	30	27	191	676	209	0	19	5	14
Banaripara	73	181	254	286	540	85	88	57	58	26	2	48	19	22	38	42	32	26	38	40	36	22	2	24	2	0	0	0	0	0	20	15	11	13	8	2	23	2	0	37	77	19	49	27	39	19	19	16	19	26	20	30	95	0	1	0	0	0	0	0	0	20	20	5	140	991	49	0	3	4	30
