thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mymensingh Sadar	581	2084	2665	2703	5368	1072	1197	861	1003	315	17	239	239	0	479	347	490	670	499	329	555	717	0	316	0	0	0	0	108	20	273	230	187	183	243	36	40	132	149	312	795	212	438	314	199	374	382	391	293	255	270	228	724	0	0	0	0	0	0	0	0	134	134	109	979	11807	254	0	0	10	95
Trisal	507	1658	2165	2203	4368	126	121	97	67	277	16	112	97	6	9	26	60	86	13	21	59	107	1	46	1	22	0	2	10	2	0	0	0	0	0	31	27	2	0	107	307	67	75	0	0	0	0	0	0	0	0	0	427	0	0	0	0	1	1	2	0	111	114	238	1134	4758	75	0	5	12	71
Fulbaria	332	1186	1518	1535	3053	144	147	126	118	195	22	48	33	21	27	18	55	119	27	24	41	101	15	32	15	21	0	1	17	0	0	0	0	0	0	15	0	10	2	115	255	76	85	21	21	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	66	66	39	1466	4982	123	0	5	6	55
Bhaluka	304	684	988	1383	2371	171	231	168	106	101	56	69	134	7	36	36	69	101	30	31	68	93	0	161	0	9	0	0	145	18	443	485	382	382	446	14	63	7	1	120	417	19	92	124	38	407	434	466	437	529	391	394	320	0	0	0	0	0	0	0	0	67	67	112	920	3787	113	0	6	11	32
Muktagacha	404	1462	1866	1807	3673	296	361	313	169	147	30	89	76	0	21	28	73	145	12	22	64	126	1	49	1	9	0	0	53	15	345	302	324	277	295	12	77	0	0	79	261	44	104	69	0	357	442	408	380	357	349	331	415	0	0	0	0	0	0	0	0	91	91	107	534	3856	118	0	4	4	85
Gafargaon	388	1349	1737	1779	3516	294	265	280	254	166	41	92	85	27	77	84	101	200	87	85	101	187	0	31	0	0	0	0	170	30	566	537	508	474	421	23	54	13	0	158	534	56	122	0	0	446	584	562	526	461	436	402	357	0	0	0	0	1	1	0	0	92	93	68	897	5600	86	0	17	9	64
Phulpur	509	1395	1904	1923	3827	201	236	255	339	275	37	111	58	0	35	44	83	68	32	36	78	76	0	0	0	0	0	0	83	16	570	538	501	412	390	50	31	14	0	144	392	90	345	0	0	486	553	577	486	442	457	373	375	0	0	0	0	0	0	0	0	77	77	185	1161	4738	578	0	17	16	80
Gouripur	187	681	868	986	1854	208	190	190	85	148	6	14	14	8	37	47	42	85	25	40	35	93	3	44	3	6	0	1	20	3	36	30	24	29	24	11	56	5	0	295	363	65	164	22	22	49	68	70	52	71	35	30	210	0	0	0	0	0	0	2	0	39	41	51	487	4942	371	0	13	7	22
Ishwarganj	285	1788	2073	1549	3622	67	51	49	29	124	40	55	39	3	4	5	7	11	5	5	12	5	19	7	19	2	0	0	36	22	183	175	159	156	144	0	53	0	0	39	144	21	25	0	0	155	159	154	140	130	180	131	425	0	1	0	0	0	0	0	0	35	35	158	440	3353	465	0	2	14	22
Nandail	300	1011	1311	1354	2665	193	188	173	150	52	9	44	24	1	53	51	66	47	23	37	28	52	11	12	11	3	0	0	0	0	0	0	0	0	0	12	10	5	0	370	175	16	21	6	6	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	76	76	0	759	4158	0	0	0	0	11
Haluaghat	287	674	961	1054	2015	66	62	52	37	132	19	3	0	3	3	5	22	38	3	3	15	27	0	10	0	4	0	1	5	0	0	0	0	0	0	8	113	0	0	22	99	0	40	3	3	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	44	44	102	461	2954	29	0	5	3	23
Dhubaura	212	497	709	784	1493	61	54	56	36	178	6	5	0	5	14	15	34	30	13	16	34	31	0	8	0	9	0	1	11	2	168	164	128	111	98	0	214	4	1	21	78	29	27	2	2	124	156	153	129	86	80	74	214	0	0	0	1	0	1	1	0	30	32	74	192	2029	121	0	7	7	11
