thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Digholia	1018	5188	6206	529	6735	2424	2543	2200	1736	93	9	280	424	65	492	434	451	400	443	412	458	388	12	7	12	24	0	0	61	17	203	181	191	172	157	5	77	13	175	397	1208	20	1779	181	181	352	383	400	359	493	292	343	806	7	5	0	0	0	0	1	0	44	45	46	1545	11896	218	1	33	15	51
Dumuria	278	564	842	794	1636	332	419	300	174	65	1	61	127	5	71	83	144	213	28	41	121	134	3	0	3	17	0	11	31	25	33	38	232	242	201	21	144	4	13	79	401	0	211	41	21	252	304	323	308	342	310	281	247	0	0	5	3	1	4	0	1	108	113	109	985	4895	74	4	21	13	52
Khulna Sadar	592	2416	3008	2783	5791	1221	1301	1182	628	29	6	29	26	23	543	488	486	490	494	473	443	428	9	320	9	44	1	0	111	4	521	543	478	325	354	80	3	29	0	1156	488	881	1270	151	192	466	668	688	552	714	582	407	119	11	3	0	0	0	0	1	0	17	18	358	1839	9483	1267	1	130	21	3460
Dacope	102	279	381	355	736	86	83	67	51	81	0	16	25	1	24	23	31	37	20	21	30	39	2	3	2	0	0	0	6	1	46	33	116	97	85	0	43	4	3	40	104	16	43	16	1	116	152	157	166	128	129	126	114	0	0	0	1	1	2	0	0	69	71	34	270	1108	108	1	62	8	5
Terokhada	78	335	413	326	739	77	57	55	45	52	4	5	0	6	12	7	13	24	12	7	13	18	2	6	2	0	0	0	16	4	49	65	88	87	94	7	48	5	11	6	87	16	2	9	15	102	102	115	110	73	98	102	83	0	0	0	0	0	0	2	0	33	35	24	204	1391	71	0	12	7	20
Fultala	114	177	291	338	629	102	159	125	72	31	5	30	43	2	7	10	29	59	7	7	23	59	0	2	0	0	0	0	7	3	35	40	164	104	102	9	65	0	2	4	72	21	0	12	3	108	154	187	149	110	118	159	109	1	1	0	1	0	1	1	0	25	27	86	211	1188	236	0	2	3	14
Batiaghata	178	282	460	311	771	105	131	110	85	66	2	5	0	12	20	33	58	83	24	28	46	71	4	15	4	4	0	5	6	0	41	55	85	76	95	8	88	14	1	23	114	18	37	13	23	118	140	175	166	196	170	168	112	1	1	2	0	2	2	0	0	69	71	60	273	1795	63	0	3	7	36
Paikgachha	197	373	570	690	1260	92	77	54	36	92	9	27	48	8	34	29	31	44	27	17	31	41	0	0	0	7	0	0	37	4	37	41	111	111	127	12	77	0	0	0	29	0	0	6	19	103	109	119	127	91	106	126	176	2	2	0	1	0	1	0	0	73	74	67	85	1088	40	0	8	9	12
Rupsha	133	328	461	441	902	171	128	103	74	55	3	42	43	5	25	26	31	33	23	18	26	28	0	4	0	8	0	0	63	11	57	49	112	102	89	15	104	2	12	42	123	34	77	44	3	102	95	109	111	99	116	110	124	7	1	0	0	0	0	0	0	32	32	48	166	1156	65	0	13	7	27
Koyra	126	284	410	402	812	70	56	49	34	56	8	5	0	2	15	9	9	12	11	9	10	12	0	0	0	0	0	0	14	0	66	61	193	177	186	17	53	2	7	14	108	18	33	2	5	243	243	262	248	247	203	245	69	0	0	0	0	0	0	0	0	42	42	16	312	1369	181	0	12	7	12
