thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Sariakandi	278	486	764	626	1390	356	329	219	172	92	13	45	29	2	29	39	34	24	27	33	27	25	0	0	0	0	0	0	54	16	189	223	201	172	145	7	142	4	0	24	118	16	25	8	13	130	222	238	228	176	171	230	188	8	0	0	0	1	1	1	0	47	49	15	332	2207	144	0	12	10	51
Sherpur	502	519	1021	1347	2368	246	150	129	106	63	204	74	86	0	25	31	36	75	26	30	36	71	0	0	0	0	0	0	194	100	308	308	280	263	276	7	185	23	6	56	62	32	54	12	15	91	100	132	132	98	91	145	349	1	0	0	0	0	0	0	0	90	90	119	143	1161	209	1	15	12	64
Shibganj	450	1227	1677	670	2347	640	485	381	548	62	166	82	0	14	138	123	152	119	172	74	144	147	6	14	6	3	0	0	147	46	253	248	207	205	203	22	185	0	0	387	422	392	875	47	56	125	297	283	278	229	253	312	337	2	2	0	3	1	4	2	0	101	107	119	910	8289	498	0	27	0	61
Dhunot	506	476	982	973	1955	230	332	279	259	54	221	116	46	42	60	51	54	73	60	47	43	73	1	40	1	12	0	1	125	58	117	116	102	96	67	10	132	1	0	248	325	10	226	33	55	143	145	111	115	190	120	117	372	2	0	0	4	1	5	0	0	103	108	113	424	3743	206	0	40	9	54
Dupchanchia	215	497	712	464	1176	212	157	148	101	4	39	57	84	21	91	97	212	56	109	100	94	50	0	0	0	0	0	0	116	7	191	199	144	134	151	9	160	3	0	24	134	19	10	131	21	226	223	228	221	188	181	221	153	0	0	0	0	0	0	0	0	65	65	14	238	2246	50	0	17	1	6
Nandigram	136	495	631	598	1229	173	119	117	79	0	38	23	42	0	11	15	18	42	19	11	16	46	3	6	3	0	0	0	31	2	214	198	199	201	169	14	132	6	0	24	133	0	4	7	14	148	163	212	227	147	197	190	108	0	0	0	0	0	0	0	0	42	42	1	324	1645	197	0	2	4	20
Adamdighi	180	436	616	551	1167	328	509	169	157	92	80	49	36	20	40	20	25	29	21	16	20	29	11	8	11	19	2	0	31	6	171	169	138	165	140	0	122	1	0	32	183	0	0	13	29	180	197	214	216	231	267	191	149	0	0	0	0	0	0	0	0	58	58	26	78	1453	249	6	1	5	22
Bogra Sadar	577	666	1243	1247	2490	644	685	506	433	115	37	85	178	44	192	143	174	194	114	118	145	61	60	137	60	18	0	0	168	74	383	418	332	320	310	13	48	325	18	163	125	0	619	36	142	401	501	548	629	643	826	590	302	0	0	0	0	0	0	0	0	95	95	1	444	3885	1259	2	47	11	86
Kahaloo	279	324	603	728	1331	538	961	244	207	98	88	72	64	48	92	56	51	68	67	31	44	70	10	13	10	6	0	3	147	59	119	118	135	86	66	9	662	5	0	132	303	67	79	43	22	219	219	329	297	284	260	329	214	0	0	0	0	0	0	0	0	119	119	136	1016	7728	704	9	35	17	142
Gabtali	360	760	1120	756	1876	431	393	372	231	129	77	36	3	13	72	36	60	128	63	36	45	124	0	5	0	12	0	0	193	41	247	251	281	268	321	15	121	12	44	55	80	37	75	33	124	247	285	339	285	266	257	307	247	0	0	0	1	1	2	2	0	100	104	95	236	1787	77	0	30	7	74
Sonatola	326	551	877	372	1249	254	219	142	119	47	23	34	0	25	48	39	49	66	57	31	87	44	2	69	2	9	0	0	91	22	593	560	498	497	481	10	168	5	1	272	258	109	255	8	54	589	591	570	529	1242	361	494	126	11	0	0	0	0	0	0	0	53	53	50	894	3385	244	1	58	6	95
Shajahanpur	387	525	912	835	1747	368	280	303	210	33	75	46	104	29	43	41	49	103	36	41	51	94	0	4	0	14	0	0	145	54	213	207	172	191	195	2	151	5	0	8	75	22	40	9	40	305	356	402	373	267	404	412	250	3	3	0	1	1	2	0	0	73	75	82	386	2983	319	1	23	14	78
