thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Panchlaish	14	56	70	75	145	1386	1275	825	914	16	0	260	88	267	419	663	276	585	414	719	203	570	0	466	0	3	0	18	184	4	163	149	138	128	87	14	57	116	7	55	168	32	299	0	0	443	1253	1282	1137	711	1018	582	109	0	0	0	0	0	0	0	0	0	0	0	1742	7801	0	0	0	0	0
Rangunia	232	748	980	893	1873	238	258	251	172	54	10	42	0	23	58	56	80	169	56	52	76	110	3	71	3	15	0	0	37	10	212	203	196	164	158	13	74	22	4	291	614	238	465	47	46	260	331	336	316	328	285	258	183	0	0	0	0	0	0	0	0	66	66	79	1031	3901	274	0	26	9	62
Doublemooring	57	414	471	451	922	4232	3343	3250	2598	16	0	311	337	85	1455	1586	1929	1123	1403	1530	1582	912	14	6063	14	45	0	16	89	15	1025	831	814	596	649	13	60	146	27	1645	1741	856	4627	639	714	1741	2016	1855	2012	1858	1541	1297	611	28	9	0	0	0	0	0	0	15	15	78	2407	14945	31	3	3	6	0
Fatichhari	619	1450	2069	1080	3149	327	382	340	249	76	30	13	0	15	65	64	74	106	58	55	38	70	3	103	3	25	0	2	36	11	727	678	622	550	525	36	5	8	3	152	778	76	282	12	12	688	811	797	807	738	763	707	327	2	0	0	0	0	0	0	0	64	64	87	1328	4441	62	1	10	25	58
Hathazari	271	729	1000	884	1884	132	108	80	47	29	8	90	58	10	15	23	14	38	29	5	5	20	5	32	5	1	0	0	8	0	105	102	86	84	76	26	72	19	0	69	275	54	181	15	19	91	122	118	118	101	104	101	191	0	0	0	1	0	1	0	0	58	59	26	961	2987	199	0	32	22	15
Sitakunda	434	920	1354	1252	2606	345	336	262	168	102	0	61	56	25	65	48	67	110	65	44	61	99	5	14	5	3	0	1	40	4	304	275	270	227	224	29	69	23	51	54	149	87	84	28	26	292	285	281	271	265	360	315	185	0	0	0	0	0	0	0	0	33	33	71	311	2927	56	0	9	6	56
Mirsharai	198	786	984	966	1950	365	387	327	268	52	5	45	0	0	83	72	102	90	83	62	128	140	20	51	20	0	0	0	0	0	302	342	297	297	310	0	0	0	0	97	147	0	60	29	36	434	476	471	503	562	471	428	135	0	0	0	0	0	0	0	0	58	58	34	956	3040	0	0	0	3	1
Rawzan	294	667	961	920	1881	266	259	269	213	29	2	161	81	52	62	82	96	157	53	68	80	120	8	34	8	0	0	0	28	12	368	364	372	345	385	22	35	27	0	204	493	200	151	44	53	338	384	391	366	401	376	372	214	0	0	0	0	0	0	0	0	69	69	31	494	2792	27	0	32	24	51
Sandwip	206	834	1040	744	1784	234	231	192	131	123	53	48	16	0	40	44	55	66	34	41	52	68	3	78	3	0	0	0	17	3	392	380	332	292	313	0	65	8	0	63	153	43	132	68	194	425	428	399	375	393	471	430	236	0	0	0	0	0	0	1	0	50	51	61	584	1921	178	0	13	13	48
Boalkhali	162	722	884	311	1195	232	296	221	215	22	11	98	46	38	72	78	104	57	74	61	78	67	1	2	1	8	0	1	14	6	150	121	186	176	167	6	35	9	0	53	126	18	30	1	38	158	225	218	211	230	172	174	170	0	0	0	0	0	0	0	0	47	47	51	644	2318	67	0	15	2	28
Chandlaish	242	886	1128	467	1595	323	231	238	176	49	5	86	0	11	60	61	54	124	32	42	46	60	3	11	3	9	0	0	38	5	187	168	155	162	177	8	15	6	1	99	344	94	138	10	10	168	177	183	184	176	170	180	120	0	0	0	0	0	0	0	0	43	43	30	615	3037	77	20	13	9	16
Banshkhali	380	1823	2203	1444	3647	457	380	311	342	132	110	91	0	88	158	139	166	99	152	134	159	93	0	57	0	3	0	0	29	5	607	562	498	426	407	12	21	0	0	246	167	3	3	15	40	785	798	757	651	605	593	694	233	3	0	0	0	0	0	2	0	43	45	30	483	5156	78	1	20	14	14
Satkania	286	1336	1622	911	2533	374	255	197	138	139	3	173	26	32	74	65	99	120	60	60	79	83	0	3	0	0	0	0	28	8	340	314	286	290	281	0	33	2	0	109	158	53	226	63	234	347	403	393	409	391	374	348	262	0	0	0	1	1	2	0	0	53	55	57	1159	3196	200	42	46	31	581
Anwara	182	557	739	754	1493	192	133	102	115	38	10	127	23	24	56	18	29	36	52	11	30	28	3	16	3	1	0	0	13	8	205	197	171	150	148	18	106	9	0	40	149	0	49	0	50	188	219	197	199	145	178	154	197	0	0	0	0	0	0	0	0	38	38	34	743	2609	112	0	15	15	4
Patiya	386	1209	1595	1078	2673	781	897	769	760	71	15	445	11	401	601	468	407	439	626	407	411	427	15	36	15	89	0	3	262	133	524	511	464	502	453	43	51	20	15	494	957	495	610	42	42	594	605	629	617	621	616	543	313	38	0	0	0	0	0	2	0	121	123	94	3543	15680	282	0	35	32	92
Lohagora	201	1082	1283	1246	2529	282	387	407	378	38	4	127	24	4	66	73	114	133	64	86	111	129	3	48	3	0	0	0	18	7	370	344	334	355	324	14	74	1	0	111	222	0	83	63	23	390	415	435	444	472	391	426	180	0	0	0	0	0	0	0	0	29	29	39	1891	4562	36	0	7	7	20
