thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Digholia	1015	5052	6067	2792	8859	1626	1867	1616	1380	58	16	130	77	33	355	284	494	445	362	250	437	390	15	5	15	8	3	9	70	31	175	211	218	176	180	8	111	163	0	658	437	109	2402	116	222	464	544	511	571	449	0	433	244	22	4	0	0	0	0	0	0	34	34	48	1416	12239	79	2	18	6	48
Dumuria	420	669	1089	639	1728	243	294	254	191	77	0	25	25	9	64	66	72	141	55	43	93	125	0	1	0	2	0	1	43	6	33	45	219	188	234	2	115	6	3	110	291	24	173	25	27	307	363	354	317	240	161	253	227	2	1	0	4	4	8	0	0	117	125	63	582	3920	123	18	13	11	56
Khulna Sadar	1669	929	2598	5180	7778	2027	1942	1855	803	343	51	153	61	25	597	400	466	476	606	486	423	434	4	133	4	20	0	2	68	103	274	305	303	206	232	0	9	44	0	956	324	132	1078	148	190	581	695	624	594	912	760	569	215	12	9	0	0	0	0	0	0	3	3	467	1533	9860	3072	0	106	14	29
Dacope	251	246	497	353	850	106	71	40	35	79	5	9	14	0	3	12	21	30	1	11	11	40	0	0	0	0	0	0	32	1	32	37	139	96	98	10	69	29	0	2	15	1	4	2	0	159	165	165	169	182	165	174	141	1	0	1	0	4	4	2	0	74	80	58	146	519	66	0	37	14	12
Terokhada	129	293	422	290	712	52	63	76	42	29	4	6	2	7	11	8	18	20	9	10	11	9	0	0	0	0	0	0	77	9	39	40	77	72	71	5	47	6	0	22	64	6	0	8	30	111	103	99	100	62	0	86	66	0	0	0	0	0	0	0	0	18	18	48	214	1507	71	2	15	7	17
Fultala	184	244	428	278	706	20	29	18	20	30	7	28	35	1	3	3	3	6	0	2	4	6	0	0	0	0	0	0	18	9	22	31	67	67	78	3	51	0	0	0	6	0	42	0	9	77	91	84	98	33	67	104	93	4	1	0	2	1	3	1	0	33	37	33	401	1611	86	0	0	3	12
Batiaghata	211	421	632	351	983	189	97	145	85	47	19	18	25	11	11	29	35	28	11	18	20	33	1	5	1	6	0	0	31	6	25	20	99	97	98	0	89	21	2	32	96	20	35	9	14	122	142	167	170	126	75	137	101	0	0	0	0	0	0	1	0	62	63	25	224	1659	40	0	3	4	50
Paikgachha	195	497	692	527	1219	128	114	126	65	63	7	44	47	0	34	25	29	64	33	24	33	44	0	0	0	0	0	0	39	4	42	39	80	118	119	2	69	2	0	12	85	0	1	0	0	107	101	97	102	74	0	120	161	2	1	1	0	0	0	0	0	85	85	61	146	782	89	0	8	10	7
Rupsha	219	437	656	417	1073	142	76	81	60	48	11	44	23	5	3	5	14	16	8	11	9	25	0	13	0	11	0	1	58	1	54	54	100	85	97	4	80	7	0	40	87	31	52	5	5	102	114	137	131	111	123	112	126	2	1	0	0	0	0	1	0	45	46	6	222	1054	35	0	6	3	23
Koyra	165	307	472	347	819	83	78	48	32	55	23	10	4	3	13	16	25	20	14	14	14	16	0	0	0	1	0	0	7	4	43	46	167	144	192	2	67	0	0	18	51	15	26	6	9	221	210	219	233	176	218	208	94	0	0	0	0	0	0	0	0	34	34	205	650	2321	149	0	16	16	22
