thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Bochaganj	128	338	466	543	1009	144	161	167	114	42	5	18	1	15	33	43	47	52	36	43	47	52	1	33	1	0	0	0	20	1	117	118	109	97	80	21	8	11	0	13	141	66	28	17	17	96	97	87	101	45	90	72	136	2	0	0	0	0	0	0	1	29	30	54	275	2076	44	0	3	3	45
Kaharole	148	244	392	451	843	169	246	168	135	49	0	41	63	6	37	34	67	136	58	34	52	126	0	0	0	0	0	0	12	7	156	191	171	175	132	30	27	4	0	83	147	105	77	9	9	189	250	239	289	215	162	167	155	0	0	0	0	0	0	0	0	40	40	26	332	2259	49	2	16	28	17
Fulbari	120	554	674	151	825	83	90	114	66	36	7	48	34	0	18	4	10	36	12	3	10	56	0	10	0	10	0	0	34	4	41	44	49	44	45	16	0	0	0	54	203	131	69	12	18	48	73	63	67	82	55	53	125	0	0	0	0	0	0	1	0	29	30	24	322	1732	109	0	6	5	5
Khanshama	216	366	582	629	1211	61	75	79	59	18	0	123	69	29	16	32	48	58	14	30	37	62	0	27	0	14	0	0	29	10	269	217	241	202	192	6	28	0	2	61	196	50	48	26	29	257	242	237	256	187	254	219	210	0	0	0	0	0	0	0	0	41	41	74	363	2354	620	0	8	9	30
Dinajpur Sadar	279	1138	1417	1362	2779	1115	843	704	854	84	12	73	159	112	232	237	342	373	232	115	309	305	7	174	7	17	0	17	61	11	343	344	328	259	297	34	61	181	30	574	913	161	442	154	154	306	384	369	384	367	361	374	281	6	4	0	0	0	0	0	1	68	69	84	903	6081	113	2	22	7	71
Hakimpur	93	179	272	224	496	60	84	81	67	40	1	15	23	0	2	7	16	26	3	7	9	23	0	0	0	0	3	0	27	2	58	56	48	44	35	5	36	0	0	0	0	0	0	0	0	44	40	45	54	45	34	42	78	0	0	0	1	0	1	0	0	25	26	32	658	1730	42	0	16	0	10
Birganj	339	639	978	1033	2011	470	478	406	293	146	19	52	125	14	48	52	103	178	50	51	100	232	1	26	1	6	0	0	123	55	183	155	186	172	148	3	69	1	0	156	246	12	94	90	16	181	195	205	199	178	173	140	356	5	0	0	1	2	3	0	0	61	64	128	726	3389	255	0	8	6	36
Ghoraghat	87	202	289	218	507	56	74	65	46	41	10	39	13	6	27	9	23	61	27	9	23	61	1	12	1	0	0	0	12	0	57	72	44	35	33	2	82	6	0	104	246	0	119	0	103	91	105	90	60	0	63	59	103	0	0	0	0	0	0	0	0	21	21	12	379	1333	13	0	0	0	28
Birol	281	975	1256	489	1745	446	328	324	213	58	1	2	0	0	93	59	93	172	105	59	66	126	0	18	0	33	22	0	62	5	189	178	144	137	146	31	123	5	0	74	244	31	119	6	4	210	222	244	243	273	200	209	177	0	0	0	0	0	0	1	0	65	66	84	701	3689	99	2	13	10	53
Chirir Bandar	235	536	771	795	1566	320	326	228	203	46	1	175	67	42	88	65	102	130	98	65	76	98	0	72	0	17	0	0	73	24	476	458	417	384	340	31	75	10	0	266	463	0	185	59	289	403	557	542	525	446	466	435	289	0	0	0	0	0	0	2	0	31	33	67	759	4323	249	0	17	19	54
Parbatipur	407	1583	1990	813	2803	848	872	786	596	127	22	335	61	117	213	128	146	118	211	119	136	168	4	37	4	10	0	1	45	12	745	694	424	418	432	23	214	18	0	239	530	92	151	148	112	372	513	526	494	531	484	453	545	0	0	2	1	1	2	1	0	97	100	93	277	3632	167	0	20	26	32
Nawabganj	166	319	485	490	975	90	114	114	90	82	4	51	38	0	38	46	47	89	33	35	44	80	0	0	0	0	0	0	96	7	280	259	245	224	203	0	82	0	0	0	0	0	0	0	0	236	259	262	285	266	245	232	175	0	0	0	0	0	0	0	0	45	45	26	0	0	169	30	13	3	27
Birampur	79	341	420	381	801	77	93	80	38	27	5	29	38	0	10	8	12	36	10	8	12	19	0	6	0	0	0	0	0	0	22	16	14	11	7	9	33	9	0	20	237	33	38	4	14	2	6	11	7	7	3	6	101	0	0	0	0	0	0	0	0	18	18	40	351	2844	116	2	9	6	25
