thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Digholia	974	5245	6219	489	6708	2384	2488	2125	1832	89	8	370	466	88	495	455	528	428	449	454	533	395	86	136	86	20	0	6	40	2	203	222	255	240	184	17	105	187	0	389	1134	29	1886	196	196	454	411	422	414	425	412	378	933	6	5	0	0	1	1	4	0	55	60	56	2225	11111	187	7	27	15	51
Dumuria	254	586	840	772	1612	308	409	292	183	73	0	85	132	7	68	95	148	220	28	44	112	159	3	39	3	18	0	6	38	13	23	25	177	155	170	19	208	1	5	152	409	0	260	35	54	249	311	356	339	302	311	291	288	1	0	0	4	2	6	1	0	120	127	83	1101	4678	31	0	17	10	49
Khulna Sadar	653	1682	2335	2664	4999	1230	1174	1122	682	104	16	60	56	21	521	494	459	441	507	489	427	399	4	347	4	3	0	0	116	110	481	527	447	462	470	1	20	29	2	1209	588	226	1211	173	195	548	778	770	256	661	675	603	161	15	3	0	0	0	0	0	0	18	18	368	1962	10346	1209	5	117	24	2732
Dacope	115	295	410	379	789	72	65	58	50	88	0	21	26	1	8	9	10	15	23	23	21	27	3	1	3	3	0	0	14	7	52	44	97	105	102	5	39	3	0	45	99	1	18	45	4	106	152	163	158	108	133	136	139	4	3	0	3	1	4	0	0	47	51	16	225	939	43	0	40	7	6
Terokhada	83	329	412	329	741	58	55	64	36	70	5	15	14	12	11	9	17	16	13	9	13	10	0	1	0	5	0	1	57	13	51	65	116	104	122	7	47	4	0	16	113	21	4	8	14	142	125	134	134	116	122	135	107	0	0	0	0	2	2	2	0	21	25	18	157	1195	71	0	11	7	26
Fultala	102	206	308	294	602	113	139	140	80	20	11	26	44	1	3	18	26	60	1	9	16	30	0	7	0	0	0	0	28	12	26	37	67	68	111	8	66	0	0	2	183	40	0	7	1	94	160	172	185	99	106	130	101	4	0	0	0	0	0	0	0	35	35	46	243	963	84	0	2	3	23
Batiaghata	104	328	432	282	714	103	171	146	110	71	1	40	56	13	23	48	65	78	19	42	50	76	0	18	0	1	1	2	30	1	54	52	77	63	91	18	64	12	0	96	122	45	44	14	27	125	169	174	158	182	135	168	152	2	0	1	0	3	3	0	1	48	52	23	242	1722	50	0	3	5	48
Paikgachha	172	471	643	617	1260	94	98	88	56	109	9	46	81	6	26	30	40	74	25	29	42	59	0	0	0	10	0	0	36	7	42	37	79	84	94	8	84	0	0	10	67	8	0	14	36	98	95	96	109	87	121	101	229	2	1	0	0	1	1	1	0	78	80	39	134	1316	34	0	6	10	3
Rupsha	122	319	441	454	895	153	115	484	76	68	7	44	45	6	32	37	35	69	24	28	32	54	0	22	0	22	0	0	51	6	51	39	85	78	102	27	44	8	0	39	127	25	53	7	5	97	110	122	122	127	95	112	143	0	0	0	0	0	0	0	0	54	54	28	144	1475	497	2	15	6	23
Koyra	85	289	374	391	765	82	37	22	13	59	10	14	14	1	8	10	13	3	7	6	10	4	0	0	0	0	0	0	15	1	57	58	165	176	200	9	10	2	0	61	50	15	8	4	4	252	246	264	255	235	233	229	90	0	0	0	0	0	0	0	0	47	47	4	224	1262	185	0	17	8	5
