thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Adarsho Sadar	381	1511	1892	1401	3293	888	986	1125	642	86	36	181	92	32	286	176	195	429	289	188	159	240	167	52	167	3	3	0	62	25	624	646	621	529	514	39	183	210	20	623	580	47	1229	72	84	806	1635	1471	1220	823	1234	826	569	9	0	0	1	1	2	0	0	65	67	99	692	7059	85	0	22	3	40
Chouddagram	335	1271	1606	1636	3242	276	339	313	243	117	5	115	0	31	82	81	117	198	78	78	112	182	0	27	0	3	0	0	4	2	725	726	650	685	656	27	254	0	0	85	457	146	58	44	38	703	732	774	770	693	730	754	326	0	0	0	0	0	0	0	0	106	106	63	669	3522	46	0	32	21	43
Barura	407	1309	1716	1652	3368	296	311	219	156	165	49	53	112	38	158	131	105	85	145	116	100	76	2	26	2	4	0	0	68	13	438	444	390	357	338	32	79	6	0	79	321	28	33	33	33	492	527	564	532	485	548	520	387	0	0	0	0	0	0	0	0	64	64	110	604	4614	150	0	6	7	61
Laksham	280	767	1047	1078	2125	375	508	423	408	91	24	74	92	21	96	143	178	198	112	140	155	167	10	0	10	0	0	0	63	14	637	615	630	587	603	22	169	40	28	123	518	170	239	46	44	410	427	447	447	382	466	409	241	0	0	0	0	0	0	0	0	56	56	133	407	2683	302	0	0	11	78
Burichong	342	1090	1432	1449	2881	479	320	213	146	119	50	39	0	39	183	123	38	19	98	122	77	44	3	9	3	22	0	4	116	61	625	600	594	514	525	6	206	48	0	717	532	0	610	39	39	748	741	754	770	861	727	705	398	0	0	0	0	0	0	0	0	63	63	193	834	4955	237	0	30	0	83
Brahmanpara	218	761	979	933	1912	208	259	242	170	101	26	41	51	32	72	63	82	171	62	64	85	175	3	19	3	38	0	2	28	9	358	344	331	295	287	23	194	6	1	29	232	106	23	38	41	384	381	363	390	349	428	343	212	0	0	0	0	0	0	0	0	62	62	67	264	2408	8	0	0	7	18
Homna	177	430	607	574	1181	181	169	166	134	98	9	27	34	51	76	86	84	167	69	62	89	134	0	28	0	0	0	0	25	1	210	210	203	205	211	19	181	6	1	16	201	57	32	71	46	204	221	230	230	250	194	224	181	0	0	0	0	0	0	0	0	41	41	28	189	1766	76	0	5	7	25
Muradnagar	418	1189	1607	1570	3177	499	491	417	353	169	34	179	52	54	178	167	217	280	162	140	193	222	8	140	8	1	0	0	55	22	781	690	683	636	570	37	132	14	5	685	738	94	178	124	117	645	675	617	565	600	597	552	315	0	0	0	0	0	0	0	0	74	74	75	926	4531	74	0	27	22	137
Debidwar	593	1722	2315	2365	4680	554	261	139	87	11	269	87	168	19	109	57	56	59	81	56	59	48	11	80	11	94	2	1	53	7	551	541	523	461	451	13	213	33	0	305	355	109	67	43	55	591	630	603	592	442	613	610	518	0	0	0	0	0	0	0	0	119	119	55	295	2681	145	0	52	16	116
Daudkandi	248	1087	1335	1426	2761	557	449	340	238	85	24	87	33	11	183	162	138	100	140	113	117	86	0	57	0	9	0	0	0	0	648	623	624	592	605	6	25	12	12	326	418	285	214	82	82	657	708	716	674	661	670	677	233	0	0	0	0	0	0	0	0	41	41	43	1385	4814	124	0	15	15	84
