thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mirzapur	337	854	1191	1169	2360	610	498	444	300	65	8	76	162	12	90	120	148	192	85	122	135	182	2	83	2	11	0	1	191	43	344	361	335	311	317	50	218	7	0	78	271	42	71	193	289	389	452	469	420	339	378	387	298	8	7	0	3	0	3	1	1	75	80	142	727	3011	620	1	43	6	63
Nagarpur	368	562	930	1212	2142	681	485	523	395	99	29	84	108	0	216	193	130	116	165	109	88	116	0	0	0	0	0	0	69	8	294	312	333	311	313	30	216	0	0	325	241	54	372	134	221	420	438	416	447	392	390	497	297	0	0	0	1	0	1	0	0	69	70	60	792	6756	117	2	15	6	27
Bhuapur	232	502	734	692	1426	251	194	199	185	58	34	47	53	10	40	59	88	93	40	57	88	93	9	34	9	19	0	12	106	31	175	176	187	189	190	50	172	0	9	42	237	70	122	18	19	165	205	204	193	191	169	148	186	3	1	0	2	2	4	0	1	38	43	37	753	3558	58	1	23	1	44
Ghatail	385	907	1292	1267	2559	520	545	460	382	111	28	107	138	8	90	110	154	218	81	96	126	194	5	86	5	46	36	36	162	61	487	465	455	457	467	24	286	4	0	229	442	144	137	33	48	373	442	449	455	336	421	397	402	9	4	0	0	0	0	1	0	77	78	87	940	4914	281	1	13	1	44
Basail	120	409	529	505	1034	165	157	140	100	20	1	20	63	13	38	63	70	83	40	59	62	90	0	8	0	15	0	0	5	2	62	65	79	78	81	17	122	0	0	28	96	89	64	53	7	75	93	82	71	81	88	91	104	0	0	0	0	0	0	0	0	32	32	36	458	2685	149	0	20	6	32
Tangail Sadar	467	878	1345	1577	2922	728	678	529	343	32	115	106	217	3	97	137	131	198	91	136	104	180	0	55	0	71	0	1	67	41	299	292	298	245	251	36	465	104	10	340	384	0	760	281	287	350	387	363	358	480	336	311	470	0	1	0	0	0	0	2	1	66	69	79	1005	7001	181	2	0	0	63
Kalihati	319	873	1192	951	2143	580	528	416	282	98	18	55	103	29	43	71	110	164	47	90	82	130	1	79	1	26	1	0	9	0	216	228	222	234	200	19	51	4	5	115	210	108	88	26	61	262	244	236	218	279	216	191	208	0	0	1	0	0	0	0	0	61	61	46	1364	8035	116	3	38	4	70
Modhupur	366	1129	1495	1612	3107	733	682	546	491	135	39	75	98	24	151	176	212	295	137	184	194	249	3	21	3	17	1	2	85	25	371	385	365	383	387	15	411	7	1	65	239	25	121	117	23	425	425	432	425	353	363	420	540	0	1	2	0	1	1	1	0	69	71	75	680	3899	277	1	50	4	43
Gopalpur	234	928	1162	404	1566	429	471	429	323	83	35	49	49	2	72	77	112	120	70	73	108	111	0	20	0	12	0	1	73	30	255	302	257	264	268	25	198	0	0	89	201	81	330	121	245	329	351	352	383	364	348	241	211	0	0	1	0	0	0	1	0	57	58	17	1417	3542	191	2	18	0	61
Shakhipur	222	580	802	896	1698	492	470	349	198	73	14	45	81	0	125	130	144	220	123	118	131	174	2	18	2	3	0	0	74	10	371	368	363	316	273	27	278	12	9	46	145	52	15	69	168	331	414	408	388	280	367	297	212	0	0	0	0	0	0	0	0	47	47	40	254	2301	132	1	12	3	32
Delduar	212	525	737	724	1461	405	381	342	301	40	1	16	0	17	69	90	78	214	45	87	65	203	4	28	4	47	0	0	95	57	235	244	239	230	241	11	182	6	1	117	283	43	71	42	44	194	243	297	249	243	239	240	171	2	1	0	0	0	0	0	0	46	46	41	740	5269	61	1	14	7	46
