thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Fenchuganj	173	299	472	397	869	18	25	37	19	26	4	20	13	0	2	7	9	1	2	7	9	1	0	0	0	0	0	0	16	7	85	76	74	64	48	2	62	3	0	8	17	0	6	6	0	119	119	110	98	96	0	95	62	11	0	1	0	1	1	0	0	30	31	31	8	191	188	27	4	2	0
Gowainghat	397	1064	1461	1088	2549	779	735	429	225	56	226	44	13	0	86	118	131	152	80	83	61	81	0	55	0	26	1	8	34	9	405	409	404	338	310	2	206	0	0	107	103	0	72	38	40	540	613	621	618	572	639	552	335	18	1	0	1	0	1	0	0	88	89	50	359	2252	20	0	18	15	25
Jakiganj	302	578	880	684	1564	335	283	231	181	83	31	44	0	4	68	71	62	93	67	61	55	69	4	78	4	9	0	3	71	23	348	304	339	323	326	3	114	2	2	48	101	26	182	42	54	240	289	272	300	226	264	243	180	2	1	0	2	2	4	1	0	48	53	0	719	2670	0	0	0	0	0
Jaintapur	309	825	1134	1019	2153	721	539	528	174	65	126	94	14	70	108	179	149	166	102	145	142	159	2	20	2	41	0	10	24	10	35	33	27	19	16	6	157	3	3	49	111	21	332	50	52	89	33	34	27	11	28	17	278	1	0	1	9	1	10	1	0	29	40	26	347	3486	47	0	7	3	27
Balaganj	344	937	1281	843	2124	412	402	396	399	180	13	39	36	0	110	148	192	154	98	156	158	142	1	232	1	2	0	0	56	11	295	300	300	221	256	3	181	2	0	140	317	69	150	2	57	364	365	375	383	289	307	298	355	2	0	0	0	0	0	0	0	69	69	56	1595	4664	96	0	17	11	49
Golapganj	393	683	1076	811	1887	331	249	191	136	145	8	16	2	12	21	35	45	78	29	33	52	71	5	7	5	17	1	1	159	25	384	327	350	337	335	2	112	4	1	53	123	3	28	32	64	436	457	449	467	407	0	427	235	3	3	1	3	1	4	0	1	61	66	128	500	2206	141	1	4	13	22
Sylhet Sadar	403	733	1136	710	1846	1276	1161	1009	854	60	3	145	206	360	353	531	526	411	316	484	468	354	0	199	0	42	2	2	31	0	502	556	459	431	368	31	225	67	6	744	868	610	3191	282	268	554	1003	1049	936	716	939	634	286	0	0	0	0	0	0	0	0	39	39	101	3859	19371	318	0	2	6	103
Biani Bazar	106	229	335	278	613	88	194	30	39	37	70	15	5	0	6	7	2	14	0	0	0	2	3	2	3	0	0	0	2	1	99	111	102	103	90	0	15	32	4	55	80	15	37	0	0	108	111	125	121	101	226	127	58	1	0	0	0	2	2	1	2	25	30	30	24	292	319	480	6	6	0
Kanaighat	252	964	1216	1038	2254	505	271	297	177	75	13	34	0	2	77	91	95	105	74	54	81	86	12	7	12	1	0	2	25	7	359	395	394	395	366	16	114	2	0	10	147	26	222	53	37	306	364	359	363	424	189	329	165	2	0	0	0	0	0	0	0	53	53	59	760	3008	162	0	11	9	35
Biswanath	289	575	864	634	1498	58	65	60	49	90	7	25	19	4	25	29	30	27	14	25	23	12	4	0	4	0	0	0	15	7	168	175	148	138	158	0	62	3	0	107	164	23	203	0	0	244	213	200	201	205	146	135	91	0	0	0	0	0	0	0	0	41	41	19	312	1144	46	0	8	8	27
Companiganj	467	625	1092	729	1821	478	202	208	24	0	233	23	0	0	119	2	6	32	243	2	3	70	0	0	0	0	0	0	15	2	102	110	112	75	79	0	66	0	0	0	38	0	4	58	0	129	137	139	127	65	65	151	246	3	0	0	2	1	3	0	0	21	24	305	111	510	10	0	5	1	21
South Shurma	503	744	1247	518	1765	137	116	111	68	88	43	4	2	1	24	20	46	57	2	8	9	13	12	13	12	8	0	1	54	15	238	196	189	170	134	14	87	4	0	51	241	57	38	5	9	169	160	149	162	207	0	182	226	0	0	0	0	0	0	0	0	31	31	65	272	2459	114	2	12	9	46
