thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Fenchuganj	107	263	370	411	781	23	7	3	3	15	7	0	0	0	7	2	1	2	0	0	0	3	0	0	0	0	0	0	0	0	152	121	137	103	109	2	30	1	0	2	19	0	3	0	6	124	128	116	126	136	256	123	101	0	0	2	0	0	0	0	0	19	19	32	22	357	288	36	3	2	3
Gowainghat	687	1402	2089	1762	3851	778	519	409	276	4	348	120	0	113	132	36	110	210	131	37	110	234	2	176	2	26	1	4	23	7	534	513	503	475	474	16	177	0	0	146	385	2	154	134	132	656	670	627	671	693	605	627	515	0	0	5	6	0	6	0	0	45	51	35	475	2859	36	0	13	10	36
Jakiganj	202	576	778	730	1508	487	281	229	164	115	28	42	0	56	54	43	34	72	55	44	33	70	3	29	3	1	0	0	95	49	398	399	350	351	307	11	11	2	6	105	210	6	255	56	78	250	332	368	356	313	348	304	193	0	0	0	0	1	1	0	0	60	61	38	671	2561	21	0	13	7	7
Jaintapur	305	793	1098	1174	2272	614	446	462	388	21	160	97	0	97	133	164	239	309	133	164	239	309	2	72	2	41	0	11	19	20	43	31	15	13	13	4	114	2	6	55	170	36	22	95	90	90	85	92	92	89	97	89	335	0	0	1	5	1	6	4	0	22	32	62	271	2018	59	0	13	4	29
Balaganj	258	696	954	861	1815	369	302	268	221	181	12	119	40	55	68	65	64	143	58	54	55	102	0	12	0	17	0	0	91	29	351	316	323	305	294	34	99	3	0	173	474	92	210	56	55	461	471	469	479	431	480	450	308	0	0	0	0	0	0	0	0	48	48	53	1313	4419	126	0	11	10	29
Golapganj	293	607	900	902	1802	347	291	257	223	124	0	18	0	8	31	82	102	129	22	34	67	98	0	19	0	16	0	1	143	41	409	383	360	363	381	2	48	82	17	146	484	30	330	31	27	462	446	431	471	511	459	398	249	0	0	0	0	0	0	0	0	48	48	101	1388	4379	101	0	7	5	29
Sylhet Sadar	525	1576	2101	1076	3177	2552	1658	1499	1173	108	64	538	245	101	522	752	449	790	702	575	450	710	70	177	70	13	0	8	145	16	650	616	516	452	420	37	291	176	12	1643	2871	1670	3248	457	676	1343	1232	1068	1135	1037	1224	1070	710	5	1	0	0	0	0	0	0	17	17	63	4426	26980	184	0	9	10	76
Biani Bazar	176	535	711	416	1127	339	307	184	138	53	0	46	21	2	34	64	71	53	93	54	52	29	10	39	10	2	0	0	3	0	262	256	239	227	216	7	24	6	0	218	289	23	347	42	18	246	253	270	244	215	260	236	148	0	2	0	0	0	0	0	0	42	42	11	1700	4429	8	0	4	6	6
Kanaighat	207	839	1046	1024	2070	388	330	305	276	125	7	28	0	36	99	122	162	143	93	116	147	142	7	24	7	13	0	6	10	2	495	450	393	385	388	26	44	3	0	43	1004	38	264	46	62	456	501	467	465	410	498	450	179	0	0	0	0	0	0	0	0	53	53	26	1075	3808	197	0	15	8	42
Biswanath	214	429	643	650	1293	160	161	147	113	113	10	31	48	0	57	58	65	106	57	63	64	79	0	0	0	0	0	0	8	4	223	244	232	224	216	19	146	4	0	0	162	7	19	0	0	250	250	244	253	280	244	220	206	0	0	0	0	0	0	0	0	0	0	33	296	1294	34	0	6	7	9
Companiganj	379	586	965	1193	2158	567	416	227	163	0	227	133	2	0	34	42	59	115	32	42	59	115	0	0	0	0	0	0	17	14	187	165	156	139	107	4	20	0	0	0	163	68	32	0	0	201	198	194	224	247	164	167	362	0	0	3	10	0	10	0	1	13	24	22	84	1374	16	0	9	3	12
South Shurma	270	808	1078	604	1682	218	313	98	81	66	51	22	11	9	29	42	155	88	23	30	39	71	1	78	1	3	0	2	89	20	291	255	245	245	246	38	60	0	0	66	335	24	36	12	9	327	323	350	311	314	348	276	245	0	0	0	0	0	0	0	0	30	30	67	336	2336	214	1	22	17	50
