thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mymensingh Sadar	683	2833	3516	1639	5155	1003	817	680	731	222	10	243	167	109	284	277	271	358	282	234	221	332	2	262	2	14	0	0	93	18	284	325	253	263	189	29	87	356	45	551	444	153	593	112	211	302	311	275	276	237	258	198	607	2	0	0	0	0	0	2	1	91	94	53	954	10600	212	0	16	15	88
Trisal	740	1428	2168	2248	4416	153	125	112	83	218	16	49	26	2	10	11	62	121	29	8	42	90	0	0	0	29	1	0	51	14	127	107	109	78	80	4	29	0	0	29	114	58	22	0	2	0	0	0	0	0	0	0	413	1	0	0	1	0	1	1	0	97	99	205	329	1859	329	0	14	11	77
Fulbaria	487	1206	1693	1859	3552	142	141	116	91	62	0	20	0	13	24	22	64	89	24	24	40	67	5	36	5	26	0	0	36	3	0	0	0	0	0	4	0	11	1	126	134	85	94	3	25	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	11	75	86	31	852	3033	183	0	19	18	58
Bhaluka	422	793	1215	1266	2481	169	192	155	106	49	2	22	0	6	25	23	45	112	18	25	49	86	0	29	0	0	0	0	109	17	259	206	209	216	231	2	73	12	0	115	79	0	57	11	22	287	289	307	315	268	234	244	97	1	0	0	2	0	2	0	0	29	31	3	310	1467	109	0	9	5	37
Muktagacha	509	1534	2043	1394	3437	486	206	169	153	131	23	95	24	7	13	21	40	50	8	6	34	56	0	12	0	8	0	0	24	12	260	239	261	219	232	11	215	0	0	74	39	33	63	0	0	189	305	324	265	1690	167	202	247	2	5	0	0	0	0	0	0	94	94	0	219	1382	0	0	4	0	64
Gafargaon	429	1296	1725	1829	3554	183	181	181	147	154	34	87	69	14	74	48	80	78	63	50	66	41	0	0	0	0	0	0	102	48	587	556	502	484	441	12	34	10	0	58	202	54	54	12	1	297	476	488	470	274	301	269	307	7	1	1	1	0	1	1	1	108	111	74	594	2946	203	10	25	19	62
Phulpur	919	1688	2607	2502	5109	366	420	342	239	235	24	64	44	0	30	30	74	138	14	24	65	125	0	0	0	0	0	0	203	137	526	485	526	403	473	23	19	12	11	99	286	111	212	14	27	521	570	507	587	393	522	420	351	1	3	0	0	0	0	0	0	106	106	38	1188	3772	442	0	32	25	65
Gouripur	387	1004	1391	1289	2680	309	265	196	188	152	0	13	0	3	28	18	32	47	23	12	21	47	3	38	3	18	0	0	6	3	36	60	41	35	20	2	0	14	0	82	97	16	74	0	1	36	54	63	49	26	22	21	166	0	0	0	0	0	0	0	0	49	49	65	199	2268	477	0	11	6	33
Ishwarganj	843	1137	1980	3621	5601	59	46	38	17	136	11	24	17	0	19	17	3	12	1	1	0	5	0	6	0	0	0	0	28	2	149	155	155	121	104	4	141	0	0	20	68	38	51	0	0	3853	137	138	137	128	101	96	343	2	0	0	2	0	2	2	0	82	86	214	272	1567	572	0	24	22	50
Nandail	542	1272	1814	1814	3628	138	110	111	100	42	13	13	0	6	24	14	21	23	10	1	3	13	0	10	0	0	0	0	2	0	56	56	56	56	56	4	3	12	4	74	46	30	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	67	0	476	2523	0	0	0	0	0
Haluaghat	446	840	1286	1405	2691	50	77	99	26	53	9	2	0	2	13	2	16	44	14	0	15	41	0	21	0	0	0	0	7	0	21	0	0	0	0	10	132	2	0	13	263	0	20	2	9	0	0	0	0	0	0	0	182	0	0	0	0	2	2	0	0	40	42	3	426	1781	61	0	7	3	20
Dhubaura	317	548	865	981	1846	31	47	40	8	117	3	2	0	0	11	25	14	26	10	27	9	30	0	2	0	1	0	0	33	4	177	158	143	127	118	5	116	0	0	71	50	5	38	4	11	85	109	106	108	65	55	38	203	0	0	0	0	1	1	1	0	32	34	18	111	1615	111	0	13	7	23
