thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Barisal Sadar	218	601	819	2762	3581	1126	757	1008	507	85	11	189	123	39	259	262	276	252	254	133	208	210	26	34	26	10	0	1	55	17	334	403	367	285	288	28	55	208	33	180	109	27	272	171	129	390	523	487	475	339	372	335	408	0	0	0	1	0	1	0	0	57	58	9	719	6118	105	2	11	10	49
Uzirpur	234	446	680	567	1247	318	248	238	140	80	8	49	74	0	85	98	132	118	101	95	112	108	0	0	0	0	0	0	39	10	322	297	359	295	261	1	86	8	0	181	241	0	0	42	47	234	299	312	291	303	297	258	168	25	0	0	0	0	0	0	0	55	55	36	161	1124	226	0	16	9	0
Bakerganj	215	697	912	840	1752	171	175	150	99	159	7	45	32	41	43	55	56	71	45	45	50	53	2	42	2	15	0	1	66	19	485	434	396	324	278	2	45	13	0	81	234	103	70	54	60	283	418	400	400	251	305	257	229	0	0	0	0	0	0	2	0	47	49	27	622	3149	267	0	11	11	54
Babuganj	117	216	333	323	656	119	155	116	82	52	2	18	35	3	32	29	52	63	25	21	43	58	0	9	0	0	0	0	29	72	197	184	167	127	105	0	45	1	0	186	125	23	25	28	3	115	182	173	150	125	147	116	109	0	0	0	0	0	0	0	0	47	47	9	462	1420	18	0	12	6	26
Mehendiganj	151	731	882	780	1662	217	193	151	120	109	5	74	9	12	63	52	58	73	42	34	42	49	0	12	0	0	0	0	26	3	273	257	218	214	170	2	208	8	0	122	203	45	0	40	16	136	142	134	110	81	104	127	160	3	0	0	0	0	0	0	0	25	25	39	129	3210	213	0	12	12	28
Gournadi	147	430	577	490	1067	286	186	176	180	74	0	60	64	24	80	63	90	117	79	71	94	99	1	1	1	0	0	0	38	3	255	245	278	240	245	14	103	2	0	57	208	68	34	24	24	292	304	312	304	385	455	317	178	1	0	0	1	1	2	0	0	43	45	39	120	978	4	0	6	6	27
Muladi	88	367	455	317	772	207	58	60	53	56	6	13	5	0	25	15	19	45	26	16	21	32	0	0	0	0	0	0	38	13	219	214	200	163	137	0	32	14	0	38	49	33	0	11	26	141	261	243	219	214	120	125	74	2	1	0	0	0	0	2	0	30	32	5	108	837	76	0	12	5	1
Hizla	104	372	476	295	771	136	84	77	143	50	11	34	0	34	38	31	35	88	30	34	35	86	0	35	0	2	0	3	6	0	52	39	42	33	83	2	36	20	1	21	100	44	11	32	36	50	59	58	54	52	25	28	95	0	0	0	0	0	0	0	0	14	14	35	171	1038	157	0	3	5	12
Agailjhara	108	236	344	385	729	176	145	136	68	40	1	21	50	0	35	42	55	148	39	42	53	156	4	0	4	7	0	0	21	6	137	144	126	116	124	3	5	10	0	37	77	59	30	28	113	160	152	155	171	159	139	140	98	0	0	1	0	0	0	1	0	19	20	23	112	815	334	0	29	4	15
Banaripara	96	304	400	377	777	131	140	147	133	24	5	72	19	42	73	28	33	34	72	37	37	34	0	12	0	4	0	0	5	0	78	62	60	54	37	0	53	4	0	12	68	37	0	33	63	60	56	61	71	56	63	61	120	0	0	0	0	0	0	2	0	49	51	23	197	1156	86	0	6	8	41
