thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Fenchuganj	93	319	412	407	819	31	21	11	7	23	9	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	9	9	102	93	96	78	80	9	0	2	0	7	68	0	4	0	0	138	138	138	103	116	117	104	154	0	0	0	3	2	5	1	0	43	49	19	131	1167	68	0	2	2	4
Gowainghat	636	1419	2055	1940	3995	641	571	446	319	8	323	114	0	114	126	55	141	251	123	54	139	248	0	89	0	13	0	5	25	4	545	542	488	400	411	23	125	0	0	62	398	6	53	104	104	683	676	697	703	661	734	620	522	0	0	17	18	1	19	0	0	72	91	58	546	2811	39	0	11	12	34
Jakiganj	170	605	775	850	1625	272	226	180	173	114	22	64	16	10	67	51	56	75	102	50	50	63	1	30	1	1	0	0	106	43	383	389	364	333	295	9	0	1	4	92	428	16	168	51	68	297	358	384	347	330	352	307	199	0	0	0	2	0	2	1	0	57	60	13	949	2129	39	0	9	8	5
Jaintapur	374	877	1251	1056	2307	719	528	519	435	99	139	128	0	128	178	252	303	348	178	262	303	348	2	68	2	54	0	23	16	7	31	38	17	13	10	0	79	0	2	48	142	2	28	126	122	23	27	26	27	26	22	26	320	1	0	7	13	5	18	5	0	32	55	27	313	1451	39	0	0	4	18
Balaganj	281	797	1078	885	1963	334	385	307	277	193	2	113	37	48	62	107	83	124	59	100	76	110	0	5	0	4	2	0	66	23	296	315	289	268	263	11	0	2	0	180	568	82	226	47	47	397	404	417	394	369	436	387	327	2	1	0	0	0	0	0	0	50	50	58	1469	4552	103	0	11	7	43
Golapganj	239	632	871	1065	1936	307	272	279	218	116	3	11	0	7	22	61	81	116	14	28	69	97	13	19	13	8	0	1	162	30	453	405	402	402	395	5	3	69	16	126	397	35	351	17	19	496	486	483	481	425	555	417	230	0	0	0	1	0	1	0	1	63	65	61	1268	4254	137	0	1	5	25
Sylhet Sadar	425	1596	2021	1066	3087	2282	1572	1652	1558	141	47	271	303	63	734	808	782	796	788	529	508	711	37	152	37	10	0	7	152	12	604	535	486	384	371	82	261	457	30	953	1995	722	4343	358	591	1111	1313	1535	925	924	1042	809	405	0	0	0	0	0	0	0	0	38	38	43	4599	28637	100	36	1	5	62
Biani Bazar	226	492	718	333	1051	396	259	252	158	58	0	35	21	8	37	43	70	72	30	37	53	73	3	32	3	0	0	0	13	1	199	189	209	186	178	0	5	7	0	24	287	22	382	44	2	214	218	202	207	187	189	188	128	1	0	1	0	0	0	0	1	56	57	30	680	3594	15	0	11	12	12
Kanaighat	224	901	1125	970	2095	372	315	275	215	110	7	26	0	38	103	115	171	193	98	107	157	173	8	4	8	7	0	4	27	1	373	351	329	298	327	34	0	2	0	60	404	57	214	38	65	347	372	353	322	287	405	301	183	0	0	0	0	0	0	0	0	65	65	52	1141	4109	154	0	17	8	44
Biswanath	214	506	720	636	1356	120	135	111	90	140	14	42	55	0	41	79	73	74	42	55	56	58	4	0	4	0	0	0	11	3	201	202	194	217	219	0	158	0	0	9	223	5	2	0	2	267	266	240	251	258	267	242	242	0	0	0	0	0	0	0	0	0	0	48	482	1730	47	21	6	7	14
Companiganj	380	800	1180	960	2140	508	403	297	204	0	225	115	5	0	80	58	92	192	80	55	88	183	0	38	0	0	0	0	28	13	184	177	160	132	128	0	0	0	0	2	64	4	0	120	0	185	186	197	187	142	121	130	344	0	0	2	7	1	8	0	1	12	21	28	63	592	25	0	7	3	12
South Shurma	259	859	1118	603	1721	165	105	99	71	50	45	8	3	7	33	43	55	110	24	45	68	137	1	124	1	0	0	0	89	21	232	224	236	219	222	25	19	0	0	89	382	38	41	9	10	302	312	324	306	301	284	295	262	1	0	0	0	0	0	0	0	54	54	210	783	2502	138	2	18	13	51
