thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Barisal Sadar	601	637	1238	3580	4818	1258	785	678	407	81	23	89	48	17	231	229	351	540	204	217	224	353	217	144	217	40	3	5	89	50	461	475	375	295	278	26	92	258	47	268	213	58	434	45	137	315	419	490	458	341	490	299	356	1	3	1	0	1	1	0	1	80	82	34	731	5324	126	4	5	10	47
Uzirpur	267	448	715	826	1541	129	101	105	39	30	9	24	35	20	46	32	31	51	33	19	27	87	2	44	2	39	36	34	27	0	314	256	293	216	197	0	90	9	0	94	152	20	0	17	4	277	388	383	361	252	266	296	120	0	0	0	0	0	0	0	0	72	72	68	269	1188	0	0	0	0	0
Bakerganj	351	672	1023	990	2013	143	133	103	85	114	10	32	29	12	20	16	26	39	20	15	14	29	0	56	0	11	0	0	30	7	414	397	349	299	261	13	180	2	0	111	123	61	70	12	18	263	368	332	364	270	205	304	184	0	0	0	0	0	0	1	0	63	64	46	494	3171	140	0	18	23	42
Babuganj	221	282	503	437	940	117	119	91	38	38	0	9	0	9	22	20	24	39	15	11	25	57	5	0	5	0	0	0	26	9	168	159	142	114	83	0	0	0	0	65	112	3	84	3	4	131	142	159	144	91	113	112	39	0	0	0	0	0	0	0	0	47	47	0	477	1249	16	0	17	7	26
Mehendiganj	206	823	1029	942	1971	272	216	186	104	49	2	19	4	0	32	27	25	16	19	21	21	18	2	5	2	0	0	0	30	3	223	181	141	123	120	6	35	4	0	31	741	10	0	0	6	131	126	116	97	66	101	120	79	0	0	0	1	0	1	0	0	53	54	3	150	2447	79	0	15	8	23
Gournadi	182	598	780	794	1574	144	150	123	87	62	4	34	33	9	54	46	64	101	47	35	44	85	0	5	0	0	0	0	18	5	251	244	245	183	211	4	85	0	0	38	39	20	12	33	89	288	283	303	297	224	412	273	107	3	1	0	0	0	0	0	0	44	44	3	120	843	14	33	11	4	31
Muladi	296	318	614	363	977	99	105	65	52	75	17	8	0	3	45	33	33	14	9	10	7	5	0	11	0	0	0	0	3	1	334	207	243	210	195	1	0	0	0	3	30	8	0	3	3	111	219	186	186	94	140	80	98	0	0	0	0	0	0	0	1	37	38	8	128	1153	81	0	9	9	0
Hizla	79	384	463	0	463	193	174	158	135	53	7	25	0	25	28	66	70	70	23	43	54	58	7	15	7	2	1	2	6	1	24	21	10	5	5	5	111	11	0	33	90	23	9	15	19	11	9	4	12	8	7	4	85	0	0	0	0	0	0	0	0	23	23	7	191	1131	129	0	2	6	15
Agailjhara	163	267	430	414	844	114	98	85	58	51	0	18	39	0	18	13	37	30	20	10	36	37	0	0	0	0	0	0	10	1	144	143	146	121	113	6	86	8	0	6	25	19	6	71	60	150	149	136	151	131	145	127	113	0	0	0	0	0	0	0	0	52	52	31	130	513	225	4	17	5	17
Banaripara	138	314	452	507	959	136	164	112	76	28	3	83	9	12	67	39	51	31	57	24	35	19	0	0	0	2	0	0	6	4	66	49	50	39	29	6	35	2	0	10	13	0	25	20	0	68	82	77	79	79	99	80	123	0	0	0	0	0	0	0	0	13	13	20	227	1367	138	0	3	6	36
