thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Adarsho Sadar	413	1611	2024	1356	3380	730	843	892	605	92	40	160	67	31	260	206	215	316	261	128	184	173	116	34	116	8	4	0	119	32	595	630	622	486	500	30	215	140	3	223	412	45	1213	217	250	1037	1519	1333	1267	706	1507	1045	565	153	0	0	0	1	1	1	0	69	71	107	621	8405	91	0	25	5	29
Chouddagram	323	1313	1636	1628	3264	291	289	305	261	114	5	107	0	28	63	83	151	177	61	78	135	172	1	32	1	0	0	0	24	9	643	629	621	601	580	43	214	5	0	101	417	43	64	39	39	670	688	720	745	724	752	685	308	0	0	0	0	0	0	0	0	92	92	86	571	3175	65	0	32	12	44
Barura	405	1387	1792	1550	3342	311	282	188	135	121	49	38	85	27	156	122	109	86	131	110	98	67	2	31	2	3	0	0	60	6	443	447	374	332	313	28	44	4	1	72	260	5	22	27	27	399	543	507	480	420	456	427	278	0	0	0	0	0	0	0	0	58	58	85	508	3319	182	0	6	6	64
Laksham	252	801	1053	1039	2092	348	335	323	334	84	41	59	75	17	89	117	169	179	87	114	136	142	0	0	0	0	0	0	42	35	637	631	614	541	529	13	75	29	11	120	390	186	161	80	79	387	379	442	449	319	406	426	215	0	0	0	0	0	0	0	0	63	63	96	354	2457	291	0	0	11	70
Burichong	313	1159	1472	1447	2919	507	323	209	200	111	40	39	0	39	186	74	61	59	94	70	51	92	3	32	3	25	1	0	97	67	605	588	575	549	483	0	191	36	0	257	629	33	597	39	39	703	704	703	719	929	663	725	389	1	4	0	0	0	0	0	0	63	63	112	827	4179	243	0	22	11	81
Brahmanpara	182	774	956	947	1903	216	230	211	155	86	20	3	47	26	57	50	68	141	59	54	65	152	4	17	4	35	0	1	22	7	339	337	332	276	310	0	199	8	0	218	249	84	25	28	34	369	392	386	359	323	504	349	164	0	0	0	0	0	0	0	0	48	48	37	271	1944	8	0	0	6	26
Homna	163	453	616	580	1196	186	196	135	115	85	3	48	41	37	54	56	90	140	56	58	81	129	0	35	0	0	0	0	30	0	217	241	239	213	221	13	184	10	1	48	199	56	48	58	28	213	243	277	274	211	242	253	180	0	0	0	0	0	0	0	0	32	32	32	200	1704	79	0	5	7	28
Muradnagar	425	1145	1570	1500	3070	440	502	458	320	156	38	185	44	53	184	144	186	296	181	132	193	423	4	138	4	6	7	0	36	3	606	624	624	612	571	53	185	6	0	613	769	100	171	51	67	650	686	645	630	548	692	542	283	0	0	0	0	0	0	0	0	78	78	60	701	4811	165	5	31	20	64
Debidwar	490	1779	2269	2383	4652	600	334	177	87	36	278	98	147	22	132	59	62	56	81	55	47	48	14	89	14	36	0	1	26	8	531	509	468	419	396	13	199	66	2	185	325	450	108	58	58	616	612	550	600	471	613	578	551	0	0	0	0	0	0	0	0	129	129	70	307	2842	253	0	52	15	118
Daudkandi	223	1206	1429	1385	2814	388	383	302	184	77	21	83	66	70	118	129	101	94	80	96	93	8	0	53	0	0	0	0	0	1	690	707	679	666	643	13	30	10	7	238	443	304	134	74	74	714	702	676	710	647	726	704	157	0	0	0	0	0	0	0	0	50	50	19	918	4321	76	9	14	15	66
Chandina	355	1724	2079	1235	3314	286	331	277	191	88	33	88	77	12	52	47	69	102	47	34	57	65	0	26	0	8	1	0	39	2	480	451	545	478	457	8	0	0	1	79	491	143	95	0	0	568	575	564	551	588	513	474	432	0	0	0	0	1	1	1	0	88	90	45	592	4033	168	0	13	12	54
Nangolkot	335	1540	1875	1711	3586	342	243	199	125	135	67	193	100	107	32	112	85	108	120	98	81	78	0	39	0	0	0	0	27	21	350	360	337	316	279	0	0	14	0	702	182	15	278	2	2	408	408	415	417	452	440	331	335	0	0	0	0	0	0	0	0	66	66	78	481	2190	88	0	15	17	65
Meghna	145	310	455	276	731	106	117	113	82	51	16	41	31	13	34	21	31	41	31	18	27	29	0	10	0	0	0	0	49	2	51	46	45	47	41	11	72	2	0	9	130	12	5	8	0	79	53	74	60	62	79	50	139	0	0	0	0	0	0	0	0	15	15	17	322	1596	22	0	3	7	51
Titash	101	583	684	564	1248	197	181	136	113	16	12	36	22	0	43	35	40	58	31	13	20	26	0	0	0	0	0	0	0	0	231	212	199	202	189	18	95	2	0	23	197	89	5	15	24	186	201	202	210	214	200	205	40	0	0	0	0	0	0	0	0	33	33	25	254	1829	25	0	0	9	25
Comilla Sadar South	380	1356	1736	1307	3043	171	206	229	180	163	23	80	120	0	22	56	94	116	17	53	88	108	0	0	0	0	0	0	0	0	345	337	340	317	312	17	110	9	0	66	247	0	54	0	0	363	389	414	407	376	389	395	368	0	0	0	0	0	0	0	0	90	90	0	481	2820	0	0	0	7	44
Monohargonj	232	1418	1650	710	2360	180	191	156	104	85	25	29	7	0	35	48	41	64	32	40	47	61	2	2	2	14	0	4	31	12	398	384	386	397	363	0	102	1	0	54	230	30	60	9	12	325	413	401	380	333	332	356	182	0	0	0	0	0	0	0	0	48	48	41	188	1641	82	0	11	7	21
