thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Langadu	57	155	212	88	300	36	41	49	17	32	13	8	1	7	12	5	12	14	11	8	14	16	0	5	0	0	0	0	2	0	150	129	119	94	71	0	0	0	0	8	105	20	6	0	22	120	149	130	131	91	107	95	54	0	0	0	0	0	0	0	0	10	10	27	219	1119	191	0	7	7	12
Kawkhali	41	153	194	135	329	31	45	44	37	27	9	15	2	0	18	12	27	15	19	12	27	17	0	0	0	0	0	0	29	3	63	64	58	51	44	0	0	2	0	49	123	0	3	11	0	63	69	82	68	69	76	67	53	0	1	0	0	0	0	0	0	13	13	4	343	1041	26	0	8	2	19
Rangamati Sadar	33	251	284	29	313	134	77	51	48	38	6	21	14	12	57	39	33	24	49	39	33	12	0	0	0	0	0	0	7	2	101	81	110	80	65	0	3	8	0	59	0	0	0	63	62	109	107	99	92	66	74	83	64	0	0	0	0	0	0	0	0	7	7	46	291	2404	61	0	35	14	37
Baghaichhari	34	115	149	72	221	18	28	61	18	26	0	12	2	0	12	10	25	9	13	11	23	49	0	0	0	0	0	0	5	0	77	98	88	75	85	0	0	0	0	27	284	0	0	15	0	60	79	78	81	72	79	65	37	0	0	3	0	1	1	0	1	15	17	7	70	489	221	15	0	6	29
Barkal	31	116	147	147	294	4	10	5	3	26	2	1	1	0	11	7	3	9	10	8	4	3	0	5	0	0	0	0	3	0	25	20	19	15	16	4	0	0	0	0	5	0	2	5	0	24	22	23	21	20	23	25	30	0	0	0	0	0	0	0	0	5	5	4	54	375	37	0	4	4	9
Naniarchar	16	66	82	110	192	23	39	43	27	30	0	0	0	0	2	3	14	24	1	3	13	16	0	17	0	0	0	0	10	0	83	73	69	48	35	0	0	0	0	5	45	0	0	0	29	29	55	65	49	32	26	23	29	0	0	0	0	0	0	0	0	6	6	11	107	469	160	0	0	4	12
Jurachhari	22	79	101	0	101	17	13	16	13	16	0	5	1	0	7	11	9	5	7	11	9	5	0	0	0	0	0	0	0	10	20	18	23	10	13	5	0	0	0	37	75	11	6	10	10	17	15	14	16	17	20	17	17	0	0	0	0	0	0	0	0	1	1	0	114	603	3	0	2	11	13
Kaptai	32	143	175	63	238	22	28	30	22	27	5	13	5	0	9	13	16	14	9	12	17	14	4	1	4	0	0	0	13	2	47	46	33	40	41	13	0	7	2	13	42	22	13	7	0	47	72	76	64	81	65	71	52	0	1	0	3	0	3	0	0	16	19	28	150	632	38	0	7	6	7
Rajasthali	17	30	47	0	47	1	80	0	0	0	0	0	0	0	0	0	55	3	3	2	4	4	0	0	0	22	28	34	11	2	0	0	0	0	0	0	0	0	0	0	39	188	0	25	12	16	13	3	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	106	605	699	0	0
Belaichhari	23	38	61	48	109	16	29	33	18	14	0	3	0	0	4	8	9	5	3	6	8	5	0	0	0	0	0	0	13	0	19	8	17	14	21	0	0	0	0	48	81	9	7	0	0	9	14	16	17	15	14	8	17	0	0	0	0	0	0	0	0	4	4	13	60	198	135	0	8	3	11
