thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Sariakandi	305	503	808	665	1473	167	139	102	57	131	21	41	0	0	18	32	33	38	36	28	30	46	0	0	0	0	0	0	41	10	222	200	191	173	172	3	100	2	0	5	38	0	44	16	1	186	205	225	202	243	355	199	205	1	0	0	0	0	0	0	0	65	65	20	624	4048	179	0	12	19	53
Sherpur	501	642	1143	1078	2221	269	214	198	194	73	103	78	57	9	40	43	52	57	35	36	46	63	0	20	0	5	0	0	165	82	256	259	252	241	265	18	65	8	0	60	132	38	51	14	15	60	110	108	128	26	201	117	303	4	2	0	0	0	0	0	0	97	97	108	422	2580	72	1	21	20	71
Shibganj	457	1147	1604	540	2144	717	528	450	495	49	93	95	107	45	97	87	178	209	102	105	167	222	0	34	0	2	0	2	169	45	272	293	285	266	253	5	143	0	0	455	898	402	68	50	106	245	292	291	303	227	260	279	288	0	0	0	0	0	0	2	0	125	127	137	1183	5682	3074	302	18	11	69
Dhunot	380	576	956	890	1846	462	497	392	339	75	176	118	26	38	114	84	103	149	111	62	92	162	3	28	3	28	0	7	174	56	108	89	94	71	69	12	168	1	0	319	456	0	180	28	47	121	146	146	148	133	119	133	338	3	3	0	7	0	7	1	0	108	116	97	617	5147	497	9	39	1	50
Dupchanchia	230	408	638	350	988	216	166	111	111	6	108	62	65	28	66	47	55	46	54	47	60	46	0	0	0	0	0	0	121	5	195	140	174	169	154	5	107	2	0	54	113	0	22	74	32	213	214	229	214	202	0	228	151	0	0	0	0	0	0	0	0	64	64	46	289	2441	73	1	38	4	6
Nandigram	179	418	597	625	1222	177	155	115	106	6	49	20	51	0	30	12	27	41	9	8	18	31	5	9	5	1	0	0	62	13	197	218	180	169	155	5	88	0	0	25	86	0	7	6	6	145	184	215	235	152	204	157	96	0	1	0	0	0	0	0	0	43	43	1	514	1433	241	0	0	5	19
Adamdighi	186	478	664	528	1192	180	218	180	132	42	11	48	71	0	20	10	18	32	20	9	17	35	0	1	0	17	0	0	54	35	157	143	154	153	141	0	68	2	0	41	149	91	10	32	9	180	193	200	188	201	233	218	184	0	0	0	0	0	0	0	0	66	66	39	117	734	577	90	8	4	10
Bogra Sadar	486	770	1256	950	2206	760	688	581	213	119	56	175	201	218	195	211	88	87	156	57	51	82	83	19	83	49	1	0	340	155	408	393	411	404	390	9	51	306	38	135	190	112	1135	36	123	564	598	592	620	299	374	615	370	2	0	0	1	0	1	0	0	112	113	41	528	5329	894	1	10	11	86
Kahaloo	231	352	583	835	1418	293	580	220	164	60	63	59	86	25	96	59	48	63	70	43	39	61	3	7	3	6	2	3	140	52	124	110	120	89	76	15	660	12	0	144	427	114	154	60	38	380	380	520	598	430	434	535	355	0	0	0	0	0	0	0	0	145	145	77	1126	8612	327	2	17	17	160
Gabtali	298	971	1269	516	1785	291	375	286	181	110	109	38	0	10	76	66	75	121	64	65	67	107	13	15	13	29	0	2	196	42	133	141	187	203	185	3	95	13	0	103	261	23	99	3	33	276	291	270	309	291	256	301	218	0	0	0	3	1	4	1	0	121	126	83	414	4344	78	1	31	16	61
Sonatola	230	611	841	298	1139	232	223	118	100	39	27	30	0	16	56	52	35	54	54	22	71	38	0	61	0	9	0	2	91	19	576	550	524	476	504	5	137	2	0	130	356	119	301	10	66	557	560	544	496	1183	325	503	192	3	1	0	0	0	0	1	0	46	47	72	424	4114	284	3	76	9	94
Shajahanpur	335	587	922	774	1696	246	301	253	113	41	86	36	73	21	44	16	42	83	35	18	26	62	3	1	3	5	0	0	74	20	182	197	233	304	222	34	103	10	0	31	194	51	74	24	33	331	366	408	359	191	610	456	212	0	0	1	0	0	0	0	0	70	70	73	667	5048	238	1	23	15	73
