thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Atpara	174	462	636	395	1031	272	271	203	193	100	35	47	20	3	30	88	94	166	26	20	29	70	1	125	1	2	0	0	55	17	281	284	296	255	241	1	68	0	0	66	75	10	11	12	3	345	362	374	347	171	161	164	178	3	2	2	0	1	1	1	0	22	24	16	452	1709	143	0	5	0	16
Kalmakanda	203	629	832	852	1684	358	380	298	196	135	57	46	26	2	218	86	96	117	202	72	72	103	0	74	0	5	1	1	52	16	284	229	216	192	168	19	1	7	2	103	128	42	488	47	127	211	207	192	201	99	159	164	181	2	1	3	10	1	11	1	2	23	37	46	281	1897	99	0	13	4	21
Modan	207	611	818	354	1172	198	162	174	141	160	28	53	2	0	97	43	49	86	91	35	41	61	0	24	0	0	0	0	49	10	104	115	109	146	113	0	23	0	0	12	129	39	282	70	84	131	120	111	138	168	136	88	161	1	1	0	0	0	0	0	0	17	17	32	847	5113	107	0	0	7	60
Purbadhala	221	996	1217	1387	2604	76	81	73	64	122	83	75	42	2	31	28	31	69	24	18	36	48	0	12	0	0	0	0	38	2	207	208	153	139	144	0	44	17	0	6	29	65	0	2	1	164	254	256	229	231	108	182	238	0	0	3	0	2	2	1	0	40	43	7	277	1404	34	0	3	5	51
Kendua	263	938	1201	874	2075	241	323	251	202	188	35	20	15	21	81	95	123	92	65	85	116	82	1	18	1	4	0	2	39	20	224	276	240	223	237	15	14	0	0	33	159	0	18	9	17	192	224	235	201	164	207	151	188	3	0	1	0	0	0	0	0	51	51	53	314	1985	280	0	16	15	72
Netrokona Sadar	403	980	1383	1404	2787	246	243	179	122	53	190	73	86	26	104	98	80	88	105	96	94	110	2	35	2	91	0	0	169	35	287	305	291	289	261	12	39	49	16	88	93	106	253	151	24	538	557	531	556	882	865	553	385	0	0	2	0	0	0	0	1	65	66	87	229	2687	456	0	12	9	57
Durgapur	213	906	1119	1154	2273	203	186	233	182	172	42	29	25	2	125	119	119	138	106	94	111	134	0	7	0	4	0	0	65	45	411	374	353	391	404	6	63	17	9	30	117	10	0	0	5	420	455	531	475	428	559	493	264	7	0	1	2	0	2	0	0	45	47	0	238	1401	0	0	0	0	29
Barhatta	128	526	654	656	1310	117	153	122	90	84	9	23	20	5	18	23	46	65	21	29	41	53	1	9	1	0	0	0	42	0	30	29	28	31	28	13	8	4	0	24	76	11	11	16	10	21	36	38	38	41	31	16	166	4	1	0	3	0	3	1	0	27	31	20	222	1931	27	0	10	2	15
Mohonganj	135	476	611	591	1202	197	116	129	142	74	38	12	13	0	33	90	101	48	15	17	34	47	4	0	4	0	0	0	43	7	151	152	147	156	121	7	129	0	0	0	0	0	0	6	0	271	267	258	263	190	439	198	154	0	0	4	2	1	3	0	1	38	42	8	878	2280	0	0	7	6	33
Khaliajhuri	93	301	394	378	772	89	90	64	40	35	13	10	2	0	18	23	46	23	19	13	10	8	0	0	0	0	0	0	18	2	8	8	11	6	7	3	23	0	0	4	53	3	4	0	0	31	14	25	8	11	5	7	59	0	0	0	0	1	1	0	0	15	16	3	231	996	58	0	16	20	10
