thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Fenchuganj	102	358	460	463	923	24	12	10	6	37	6	0	0	0	6	2	5	3	0	0	0	2	0	1	0	0	0	0	7	6	34	30	30	29	29	2	7	0	0	3	15	0	0	0	0	100	85	91	85	64	80	46	118	0	0	0	4	1	5	0	0	21	26	49	120	495	86	0	2	1	0
Gowainghat	486	1220	1706	1496	3202	711	588	416	259	5	317	78	0	76	99	50	146	230	98	49	131	227	0	26	0	19	0	9	53	8	478	464	514	447	398	9	0	0	0	53	159	23	52	75	73	631	586	651	707	611	696	709	461	0	0	9	9	0	9	4	1	54	68	41	275	1534	50	0	12	19	35
Jakiganj	188	612	800	795	1595	237	314	254	98	97	38	73	17	11	60	53	43	73	56	56	42	89	5	18	5	6	0	0	97	51	314	303	291	246	326	0	0	0	4	40	333	6	126	45	57	271	315	345	351	265	284	244	203	3	3	0	0	0	0	1	1	54	56	8	314	1127	35	0	3	2	5
Jaintapur	311	914	1225	1052	2277	807	637	529	421	18	174	80	0	80	143	276	263	326	141	267	249	309	0	10	0	27	0	10	11	1	21	17	9	7	9	2	0	0	2	0	47	0	225	79	79	93	103	97	108	88	108	92	319	2	0	2	2	0	2	2	0	18	22	8	931	2390	66	0	9	6	20
Balaganj	259	770	1029	976	2005	370	356	310	248	203	14	56	49	56	65	88	94	121	61	79	76	119	0	7	0	5	0	0	84	13	290	275	284	260	243	18	87	2	0	106	252	82	169	56	58	380	376	375	387	393	343	353	351	2	0	0	0	0	0	0	0	50	50	24	1017	2946	139	0	14	8	23
Golapganj	261	706	967	953	1920	175	208	225	135	110	0	10	0	10	65	73	110	94	44	51	67	55	3	10	3	4	0	0	176	33	404	359	362	418	573	2	0	4	0	71	78	8	25	18	38	495	495	485	495	429	516	462	441	1	1	0	0	0	0	0	0	49	49	61	248	1061	176	0	1	5	18
Sylhet Sadar	510	1805	2315	1155	3470	1439	1313	1117	1058	126	62	272	346	127	428	358	704	885	649	266	478	669	12	145	12	109	0	4	100	3	607	521	568	430	379	111	228	371	10	571	1444	596	3600	319	261	1068	1261	1024	848	819	1072	910	330	9	4	0	0	0	0	0	0	33	33	21	3664	24965	35	0	1	2	9
Biani Bazar	135	556	691	490	1181	127	153	168	134	51	6	38	22	6	29	44	34	67	27	24	16	39	4	7	4	1	0	0	15	6	206	213	219	202	188	5	35	4	0	21	150	22	354	13	42	204	217	208	193	171	170	145	113	0	0	0	0	0	0	1	0	22	23	6	999	3736	6	6	10	17	10
Kanaighat	250	906	1156	1085	2241	507	382	302	220	143	9	41	0	46	147	107	137	113	146	101	122	114	2	7	2	7	0	3	9	2	408	342	374	334	319	0	82	0	0	93	325	24	169	75	104	392	366	353	369	317	363	325	137	1	0	0	0	0	0	0	0	48	48	24	523	1684	159	12	14	11	34
Biswanath	218	520	738	679	1417	109	117	124	108	109	6	51	75	0	100	105	105	111	94	107	110	94	17	0	17	16	9	5	77	13	128	141	135	157	153	54	206	4	0	0	169	7	14	0	0	290	219	201	220	176	175	220	129	0	0	0	0	0	0	0	0	0	0	21	195	829	15	1	6	6	11
Companiganj	202	947	1149	977	2126	257	201	113	70	0	243	46	3	0	42	6	17	50	42	6	20	47	0	0	0	0	0	0	25	0	159	150	133	143	114	9	0	0	0	0	30	8	1	1	1	175	161	186	179	137	119	122	291	0	0	0	5	0	5	0	0	16	21	11	26	386	16	0	7	3	9
South Shurma	233	934	1167	666	1833	278	269	228	151	83	24	78	61	0	43	74	93	111	41	46	69	85	13	78	13	0	0	0	69	23	261	268	264	248	262	19	0	0	1	180	232	17	37	43	103	251	261	277	280	248	238	249	250	0	0	0	0	2	2	0	0	27	29	94	147	1196	160	1	14	7	40
