thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Fenchuganj	88	311	399	373	772	21	7	3	4	21	4	0	0	0	7	1	2	0	0	0	0	0	0	0	0	0	0	0	39	20	95	88	84	75	86	12	0	0	0	0	15	0	0	4	43	126	125	114	144	96	121	123	37	1	1	0	1	0	1	0	0	27	28	16	78	605	91	0	2	2	6
Gowainghat	723	1456	2179	2029	4208	861	676	492	307	4	354	165	0	165	175	61	97	224	214	38	100	260	42	222	42	23	0	10	23	10	496	464	538	545	571	42	267	0	0	72	321	5	86	140	140	585	589	561	596	660	686	670	600	0	0	15	11	2	13	1	3	59	76	27	374	2191	45	0	8	8	40
Jakiganj	169	509	678	709	1387	253	250	241	163	89	22	38	0	55	66	73	56	53	61	54	41	72	4	27	4	2	0	1	122	63	356	351	352	313	294	8	53	2	7	106	128	12	105	68	76	267	359	348	388	306	340	269	153	0	0	0	0	0	0	0	0	51	51	63	498	2072	12	0	8	7	7
Jaintapur	386	927	1313	1192	2505	542	531	396	302	29	201	69	0	69	94	139	180	269	94	139	180	269	2	83	2	39	0	10	17	12	42	42	25	25	33	82	49	4	4	17	140	51	41	53	69	41	9	9	10	10	11	9	353	0	0	0	7	1	8	0	2	19	29	52	453	1404	65	0	9	3	13
Balaganj	289	735	1024	936	1960	139	146	149	118	170	3	65	53	10	14	20	62	79	12	19	39	70	0	12	0	4	0	0	132	25	304	317	300	276	294	30	215	1	0	160	460	60	212	5	3	429	445	414	416	389	443	385	269	0	0	0	0	0	0	0	0	52	52	47	788	3509	164	0	13	8	47
Golapganj	234	615	849	1049	1898	116	119	107	82	87	0	7	0	6	12	43	48	63	10	38	29	60	8	20	8	13	0	0	131	25	394	377	364	359	341	2	10	4	0	95	261	2	48	13	14	441	451	474	441	449	500	410	214	0	0	0	1	2	3	0	0	43	46	71	715	2081	91	0	10	6	35
Sylhet Sadar	469	1698	2167	1115	3282	2491	1521	1765	1556	97	57	243	302	67	624	650	622	916	596	526	366	830	58	284	58	71	0	9	127	16	563	592	474	382	465	37	311	265	44	1815	1389	848	4137	498	784	960	1172	1054	977	749	1106	901	494	7	4	0	0	0	0	0	0	47	47	100	4256	25901	196	0	4	6	56
Biani Bazar	131	529	660	356	1016	227	253	186	159	49	0	30	13	8	68	51	72	63	67	52	57	41	3	14	3	0	0	0	0	0	222	235	231	204	212	0	37	4	0	32	268	29	209	8	1	210	232	240	233	290	229	224	135	0	0	0	0	0	0	0	0	42	42	15	850	4054	20	0	4	7	8
Kanaighat	228	891	1119	1014	2133	306	301	234	198	113	14	30	0	33	86	87	134	196	81	79	125	176	4	23	4	11	0	0	32	4	457	462	481	427	426	3	60	2	0	58	238	25	162	62	75	442	509	510	485	429	506	468	177	0	0	0	0	0	0	0	0	48	48	25	894	2647	177	0	17	8	37
Biswanath	192	466	658	673	1331	145	164	147	119	104	8	42	48	0	53	57	79	100	47	49	57	73	0	0	0	0	0	0	8	2	239	253	223	232	240	7	112	0	0	0	218	11	26	64	112	291	296	278	274	310	296	276	197	1	1	0	1	1	2	2	0	34	38	42	362	1306	39	0	0	1	10
Companiganj	364	892	1256	927	2183	551	496	338	216	0	219	125	3	0	55	45	65	145	55	48	65	132	0	0	0	0	0	0	21	20	148	146	143	127	115	14	0	0	0	0	85	20	7	50	50	159	165	157	187	178	168	158	343	0	0	3	5	4	9	0	0	9	18	25	72	578	15	0	8	3	9
South Shurma	217	692	909	784	1693	344	379	355	202	90	11	7	9	14	55	68	115	169	55	40	94	139	6	48	6	6	0	8	75	76	314	316	274	297	258	39	86	0	0	442	567	58	74	119	229	276	283	303	294	306	307	309	191	5	0	0	0	0	0	0	0	50	50	81	377	2082	169	0	18	12	49
