thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Bochaganj	102	377	479	489	968	68	91	65	45	68	4	13	4	3	17	27	20	24	14	21	15	25	0	7	0	0	0	0	13	1	97	121	100	100	81	2	70	10	0	12	61	40	14	2	10	87	90	74	90	98	93	106	154	1	0	0	0	0	0	0	0	32	32	17	140	850	43	2	12	13	42
Kaharole	69	419	488	530	1018	89	155	140	118	54	3	39	34	0	9	20	55	85	30	7	39	38	0	0	0	0	0	0	4	4	111	117	155	121	128	6	107	0	0	0	89	19	77	1	2	213	245	212	217	203	217	217	120	0	0	2	0	1	1	2	0	21	24	11	94	944	88	0	7	14	23
Fulbari	177	451	628	386	1014	103	103	90	58	32	1	31	7	0	18	22	25	26	18	21	25	37	0	0	0	0	0	0	23	5	34	45	38	33	60	8	206	0	0	37	70	46	1	1	0	46	65	66	71	68	75	75	71	1	0	0	3	0	3	0	0	25	28	178	411	746	243	0	12	11	10
Khanshama	184	522	706	641	1347	48	58	69	50	12	4	103	39	43	14	14	23	29	15	9	17	17	0	0	0	0	0	0	0	0	234	232	260	196	184	0	92	2	7	38	131	66	18	19	51	338	295	300	339	232	245	284	174	0	0	0	0	0	0	1	0	29	30	47	412	2152	599	2	2	5	24
Dinajpur Sadar	296	1241	1537	1690	3227	968	692	631	775	116	0	70	40	26	420	324	258	357	178	335	271	151	0	13	0	14	0	4	51	7	299	320	313	287	271	24	81	310	38	280	522	6	439	3	30	409	564	609	512	419	403	379	344	2	0	0	0	0	0	0	0	94	94	63	1025	5116	144	2	23	10	68
Hakimpur	42	309	351	243	594	13	12	17	9	33	0	14	21	0	4	0	6	21	32	21	17	36	0	0	0	0	0	0	15	0	109	106	43	80	30	2	51	0	0	2	75	0	159	20	0	39	41	37	37	61	43	42	28	2	0	0	0	0	0	0	0	8	8	0	862	1774	219	0	22	0	17
Birganj	229	912	1141	1248	2389	246	395	363	276	175	23	61	103	17	34	30	76	161	39	26	70	143	0	8	0	7	0	1	73	24	175	181	171	151	149	3	116	3	0	75	162	25	25	42	24	186	174	160	179	144	145	133	332	8	1	2	8	1	9	0	0	54	63	47	442	2242	232	2	14	10	56
Ghoraghat	38	258	296	343	639	103	93	87	77	38	3	38	25	0	14	9	17	38	12	9	21	38	0	12	0	0	0	0	10	0	74	80	74	81	59	11	130	6	0	42	64	0	105	26	38	72	106	99	70	76	96	60	93	0	0	0	0	0	0	0	0	11	11	0	95	678	32	0	6	0	12
Birol	216	1009	1225	585	1810	406	318	281	147	94	5	27	75	0	82	77	65	148	96	72	50	103	0	0	0	0	0	0	15	0	165	154	171	143	134	15	24	5	1	36	61	39	106	0	0	224	243	225	289	252	182	220	203	4	0	0	0	1	1	0	0	79	80	50	216	791	84	0	7	12	29
Chirir Bandar	177	702	879	801	1680	309	277	238	251	56	0	101	43	45	93	57	66	98	73	53	50	75	0	29	0	24	0	0	48	27	276	274	305	306	311	2	22	8	0	123	168	30	41	44	0	374	474	439	591	357	340	391	182	16	0	0	0	2	2	1	0	36	39	41	338	1935	0	0	6	6	14
Parbatipur	344	1923	2267	842	3109	486	407	520	272	164	8	266	52	39	79	45	81	102	49	40	58	73	0	12	0	22	0	0	69	12	460	420	404	427	361	0	78	0	0	0	600	0	0	55	55	285	420	484	499	314	397	400	423	1	0	0	0	2	2	0	0	83	85	34	40	167	837	1	26	19	79
Nawabganj	136	364	500	505	1005	85	131	129	102	100	0	45	21	0	13	25	35	59	12	28	47	59	0	0	0	0	0	0	72	0	201	212	211	194	211	2	76	0	0	0	0	0	0	0	0	234	264	275	263	228	229	231	163	0	0	0	0	1	1	0	0	42	43	42	0	0	229	0	17	24	34
Birampur	84	446	530	502	1032	58	70	72	49	23	3	22	10	4	11	8	11	16	13	8	12	15	4	3	4	0	0	0	2	0	38	35	30	27	20	11	66	12	0	18	37	79	25	0	0	17	26	22	25	18	24	15	50	0	0	0	0	0	0	0	0	13	13	13	209	1368	75	0	5	3	16
