thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Katiadi	335	718	1053	988	2041	456	427	379	334	170	74	122	59	8	159	144	151	204	160	138	143	199	1	39	1	36	0	0	90	58	180	175	180	161	143	5	105	0	0	331	491	328	401	92	36	228	220	213	225	245	204	164	385	4	0	1	0	1	1	0	0	47	48	89	513	6155	157	0	91	6	95
Bhariab Bazar	375	1192	1567	1353	2920	397	435	442	326	52	16	45	31	12	187	71	155	89	139	59	79	87	0	15	0	1	0	0	6	14	52	53	50	37	37	9	82	1	2	370	209	113	354	10	43	41	35	38	38	25	97	28	162	0	1	1	0	0	0	0	0	43	43	20	269	2952	32	4	21	6	24
Austagram	61	453	514	221	735	214	264	233	151	47	41	31	22	4	45	53	47	38	42	45	36	37	0	0	0	0	0	0	31	5	103	116	94	107	101	11	436	0	3	40	145	34	55	26	54	129	164	179	181	154	52	182	80	0	0	0	0	0	0	1	0	24	25	1	256	1001	116	0	7	4	80
Kishoreganj Sadar	379	801	1180	1234	2414	1093	1181	645	408	155	26	152	106	17	336	241	276	417	353	268	309	368	7	22	7	11	0	0	20	13	86	86	71	80	71	24	41	60	1	262	690	126	441	9	98	120	115	94	86	192	113	119	438	0	0	1	0	0	0	0	0	76	76	12	800	8039	73	0	12	11	62
Hossainpur	172	1215	1387	399	1786	245	248	208	146	53	4	27	28	3	36	82	126	115	38	80	56	86	0	13	0	0	0	0	9	4	60	65	71	56	72	16	59	0	0	46	91	0	275	24	13	34	35	49	54	44	35	47	152	0	0	0	0	0	0	0	0	22	22	12	389	2679	60	0	3	3	24
Nikli	111	248	359	345	704	68	67	42	43	76	13	0	0	14	32	33	28	24	30	33	31	25	0	24	0	0	0	0	24	0	37	40	49	45	38	7	181	0	0	400	217	0	261	8	14	77	86	85	95	103	88	81	106	0	0	0	0	0	0	0	0	17	17	10	1005	3727	31	0	6	7	23
Bazitpur	123	531	654	685	1339	143	191	187	141	130	12	105	15	25	64	51	59	81	60	56	52	72	0	0	0	1	0	0	42	22	60	57	55	47	50	13	32	0	0	54	122	0	0	15	13	63	69	65	59	58	54	74	227	5	0	0	0	0	0	0	0	37	37	9	581	3423	115	0	16	13	60
Pakundia	187	650	837	437	1274	251	193	147	165	21	9	35	46	2	26	74	102	86	30	64	100	66	0	11	0	0	0	0	53	6	1	3	3	0	1	16	89	0	0	63	288	34	211	1	33	8	6	1	7	7	7	5	130	7	3	0	0	0	0	0	0	38	38	8	648	3411	25	0	6	2	21
Itna	92	509	601	480	1081	60	59	50	39	92	5	14	8	0	18	30	31	15	10	18	27	12	0	8	0	0	0	0	24	0	29	24	28	26	16	29	109	0	0	145	51	4	43	99	98	13	19	21	16	13	10	9	117	0	0	0	0	0	0	0	0	23	23	0	1061	2455	0	0	0	0	0
Kuliarchar	186	739	925	1022	1947	305	194	186	161	85	47	3	0	15	32	35	61	68	32	34	60	70	4	13	4	9	0	0	42	15	104	82	83	71	75	7	122	0	0	111	391	0	11	21	30	112	129	118	102	75	172	92	169	0	0	0	0	0	0	0	0	36	36	49	315	2837	106	0	12	5	52
Tarail	139	847	986	978	1964	292	277	205	166	57	6	70	23	8	66	80	88	86	67	62	75	80	1	37	1	10	0	0	53	11	0	0	0	0	0	23	80	10	0	49	276	77	119	59	41	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	11	11	16	641	3344	140	0	36	7	70
Karimganj	244	1408	1652	632	2284	304	210	156	145	145	65	87	27	9	72	56	109	104	35	21	26	70	1	25	1	0	0	0	48	14	191	223	458	502	669	17	64	1	0	27	272	13	81	26	78	94	84	83	99	73	73	78	324	2	0	0	0	0	0	1	0	58	59	8	1294	4179	45	0	0	11	43
Mithamoin	75	261	336	351	687	37	22	12	7	41	24	7	2	0	6	3	7	12	6	3	7	12	0	0	0	0	0	0	4	0	11	12	9	9	12	8	76	0	0	0	100	1	4	8	6	19	34	24	21	9	22	17	74	0	0	0	0	0	0	0	0	20	20	10	65	413	29	0	2	1	4
