thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Fenchuganj	106	308	414	369	783	47	27	25	21	24	11	28	26	0	15	5	5	2	0	0	0	3	0	10	0	0	0	0	65	39	126	108	85	52	55	0	0	0	0	9	26	0	8	0	0	85	90	169	140	136	154	136	98	0	0	0	2	0	2	2	0	30	34	28	90	683	78	0	4	2	4
Gowainghat	388	1452	1840	1847	3687	462	409	291	262	5	275	158	0	135	160	27	128	227	157	27	128	227	0	275	0	25	0	8	24	10	563	574	511	506	548	5	152	0	0	85	353	10	126	142	138	649	641	659	658	694	788	827	410	0	0	1	4	3	7	1	0	72	80	89	345	2328	43	0	8	9	36
Jakiganj	171	503	674	709	1383	351	259	205	176	100	22	42	0	13	62	43	53	73	62	43	50	73	6	27	6	3	0	1	125	65	397	383	384	313	321	6	2	1	12	60	426	6	20	68	77	291	376	372	376	318	373	279	163	0	0	0	0	0	0	1	0	59	60	46	618	3007	35	0	20	4	16
Jaintapur	276	866	1142	1028	2170	648	504	343	309	39	147	80	22	64	165	112	137	202	161	107	133	171	13	93	13	35	0	3	15	8	27	24	18	16	19	5	77	2	14	12	184	35	200	58	64	62	52	67	66	68	51	48	313	0	0	0	1	0	1	2	0	21	24	31	902	2386	146	0	14	6	22
Balaganj	315	640	955	904	1859	565	360	294	266	176	10	19	0	17	88	78	102	136	86	83	91	119	0	38	0	23	0	10	125	50	374	378	346	318	308	34	115	1	2	259	575	136	257	28	36	476	477	446	438	447	458	333	326	1	0	0	0	0	0	0	0	58	58	40	2154	4798	73	0	11	7	28
Golapganj	298	560	858	904	1762	470	322	244	176	115	0	17	0	4	27	78	110	153	12	41	78	131	5	129	5	14	0	0	140	40	399	390	348	321	304	4	15	93	26	239	546	40	281	23	29	411	407	384	393	386	387	373	202	0	0	1	1	0	1	1	0	58	60	104	1106	4265	89	0	7	6	45
Sylhet Sadar	503	1725	2228	1105	3333	2669	1568	1742	1597	117	61	243	315	68	615	768	601	958	585	520	550	902	16	479	16	72	0	3	96	35	591	620	547	441	307	55	664	275	32	2099	1290	680	3724	512	489	1102	1662	1235	966	1083	1456	1161	410	2	0	0	0	0	0	0	0	47	47	120	4189	29370	145	0	0	13	30
Biani Bazar	139	497	636	435	1071	274	269	197	118	40	4	34	22	7	25	58	121	89	25	56	43	36	1	29	1	1	0	0	8	2	220	209	207	217	234	18	18	6	0	305	272	7	273	16	0	197	220	249	255	254	271	233	129	0	0	0	0	0	0	0	0	44	44	18	1323	15919	13	0	7	9	12
Kanaighat	223	883	1106	985	2091	420	306	249	263	151	8	25	0	31	98	113	166	262	93	110	153	259	11	42	11	12	0	11	23	3	487	482	494	490	459	0	28	3	0	67	306	42	219	36	56	480	503	517	492	503	579	481	210	0	0	0	0	0	0	0	0	47	47	58	1140	3848	117	0	17	10	33
Biswanath	199	464	663	587	1250	150	171	150	104	94	7	31	36	0	67	69	85	98	66	68	72	95	0	0	0	0	0	0	15	4	243	218	229	211	233	9	2	0	0	0	285	6	36	75	33	269	265	278	280	272	345	317	174	0	0	2	3	2	5	1	0	41	47	81	306	1601	58	0	1	3	10
Companiganj	204	829	1033	728	1761	364	185	170	127	0	190	73	5	0	20	21	40	109	20	14	22	61	0	26	0	0	0	0	17	8	172	161	167	163	123	0	0	0	0	38	69	68	16	20	20	179	173	150	179	173	158	148	267	0	0	1	4	0	4	0	0	11	15	72	117	1748	17	0	7	3	10
South Shurma	211	605	816	773	1589	189	111	75	49	80	6	4	5	7	34	19	53	75	14	11	48	65	1	104	1	6	0	0	109	45	311	295	293	254	284	39	21	1	0	90	274	54	169	8	34	322	333	345	320	276	318	291	187	5	0	0	0	0	0	0	0	20	20	82	400	2714	179	1	25	7	48
