thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Dherai	298	608	906	982	1888	176	197	197	189	189	35	75	20	9	48	58	83	116	30	31	59	82	3	39	3	1	0	0	27	3	327	327	308	358	345	0	0	3	0	1050	275	16	159	8	14	513	524	482	468	404	411	403	319	0	0	0	3	3	6	1	0	40	47	68	270	1293	134	0	7	9	44
Sunamganj Sadar	242	740	982	850	1832	323	366	384	303	74	109	87	39	39	248	192	199	250	136	81	91	87	6	34	6	7	0	8	112	43	295	274	246	226	233	8	14	18	0	314	324	34	12	53	53	363	405	456	331	329	294	329	309	5	1	0	3	3	6	1	0	40	47	51	142	2198	50	0	9	7	47
Dharmapasa	302	696	998	860	1858	188	197	217	146	164	66	58	21	12	51	52	77	85	41	41	68	78	2	21	2	0	0	0	55	0	291	291	277	266	239	5	94	4	0	166	405	38	24	51	12	360	369	382	378	322	350	317	278	2	3	0	2	0	2	0	0	22	24	50	247	2828	165	0	10	8	33
Sulla	107	390	497	505	1002	33	19	17	9	65	4	3	0	3	1	6	8	7	6	7	11	9	2	22	2	2	0	0	14	8	91	83	84	80	106	8	13	1	0	5	63	20	2	3	3	116	109	104	116	104	112	93	73	0	0	1	0	0	0	0	0	13	13	9	153	548	4	0	4	4	7
Tahirpur	308	395	703	762	1465	187	143	130	108	230	35	12	3	7	64	55	73	77	34	33	48	60	0	15	0	0	0	0	16	4	224	222	204	231	215	1	37	0	1	95	178	45	18	34	67	249	241	234	213	269	238	161	310	0	0	0	3	2	5	1	0	17	23	65	408	1492	92	0	11	11	27
Chhatak	387	2687	3074	3087	6161	259	189	188	147	272	24	78	26	0	70	90	131	147	42	62	95	93	0	0	0	0	0	0	7	0	569	419	413	412	381	7	21	1	0	7	429	40	35	24	23	610	597	568	552	348	288	404	410	0	0	0	0	0	0	0	0	27	27	37	183	2514	0	0	0	0	103
Jogonnathpur	278	676	954	614	1568	132	153	139	142	145	49	37	22	0	66	94	108	102	52	77	96	91	0	0	0	0	0	0	90	48	296	317	280	264	252	83	0	0	0	101	155	0	101	0	0	362	362	331	293	329	343	304	253	3	0	2	0	1	1	1	0	39	41	24	130	1988	3	0	1	1	3
Jamalganj	197	530	727	740	1467	156	172	132	127	106	52	26	9	1	39	39	50	65	32	39	52	63	0	0	0	0	0	0	40	10	463	414	708	589	837	17	82	0	0	28	235	8	46	12	153	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	1	14	15	55	81	1534	97	0	5	4	23
Bishwamvarpur	138	512	650	654	1304	239	136	97	84	50	58	12	1	6	33	29	60	46	24	19	44	30	0	10	0	0	0	0	39	6	95	92	89	103	102	1	0	0	0	87	181	0	11	4	83	86	90	101	104	97	89	90	125	24	5	0	0	0	0	0	1	10	11	30	33	809	61	17	3	3	16
Dowara Bazar	386	1065	1451	1159	2610	330	347	333	335	223	337	66	27	0	79	83	107	118	68	82	96	115	0	0	0	0	0	0	30	6	1196	292	285	253	230	18	0	3	0	94	148	63	110	1	2	401	448	427	395	368	377	387	420	0	0	0	5	1	6	0	0	42	48	10	66	1322	53	0	0	6	42
Sadar (South)	253	584	837	737	1574	329	122	90	101	155	14	50	21	7	6	13	26	29	18	12	23	25	3	14	3	0	0	12	60	87	233	190	230	197	151	81	63	13	23	117	159	23	44	8	76	240	246	244	264	202	170	199	168	21	0	0	0	2	2	1	0	41	44	26	153	2687	107	0	0	8	51
