thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mirzapur	321	872	1193	1159	2352	548	430	358	292	58	8	64	144	10	122	131	164	230	102	112	155	241	1	79	1	22	0	0	203	63	325	297	303	298	291	20	278	2	1	183	131	33	59	193	266	342	402	340	340	352	365	356	277	1	0	1	2	0	2	0	0	54	56	54	790	3645	554	0	41	8	66
Nagarpur	475	516	991	1132	2123	820	658	518	380	67	19	48	111	0	135	166	204	188	138	116	116	110	0	0	0	0	0	0	48	2	335	332	320	271	267	0	109	0	0	329	64	79	375	94	208	385	417	389	413	297	318	385	230	0	0	0	0	0	0	0	0	58	58	82	965	7349	131	0	4	5	52
Bhuapur	242	480	722	627	1349	279	312	308	220	45	32	51	51	4	23	65	87	148	23	65	83	142	17	60	17	18	0	0	126	27	142	161	192	182	171	8	173	2	14	75	173	178	124	10	18	130	179	165	183	167	168	150	179	0	0	0	0	0	0	0	0	47	47	36	919	3652	50	2	26	4	41
Ghatail	424	992	1416	1133	2549	593	645	591	468	92	15	102	131	18	135	113	191	228	103	144	134	156	13	65	13	73	52	56	236	91	481	443	437	403	387	38	176	0	0	374	623	315	625	65	40	383	444	430	409	419	379	354	338	4	1	0	0	0	0	0	0	96	96	100	1063	8164	210	0	14	11	43
Basail	139	476	615	482	1097	227	224	184	115	24	1	19	60	11	60	114	43	96	58	102	38	88	0	20	0	32	0	0	8	2	56	62	81	63	69	5	129	0	0	38	153	126	109	51	55	64	71	89	62	72	104	89	104	0	1	0	1	1	2	0	0	26	28	38	620	2612	102	2	4	4	23
Tangail Sadar	510	1191	1701	1451	3152	764	631	495	319	19	123	83	163	6	90	141	123	212	66	112	101	198	0	114	0	30	5	1	74	41	386	333	329	284	267	8	121	33	5	483	1050	120	576	310	175	484	697	521	641	385	569	448	388	0	0	0	1	2	3	0	1	91	95	78	1186	9707	167	4	0	12	67
Kalihati	274	881	1155	901	2056	636	539	395	296	80	9	51	103	24	66	52	121	171	55	58	85	96	0	135	0	25	0	17	11	1	173	180	183	191	189	0	52	0	0	47	509	516	230	48	39	207	274	239	232	122	183	190	241	2	0	1	0	0	0	0	0	58	58	34	780	11901	102	0	11	6	74
Modhupur	364	917	1281	1168	2449	1180	537	484	305	109	39	47	85	12	130	118	146	232	129	135	156	229	1	67	1	19	1	1	81	19	301	331	322	348	375	4	66	1	21	213	52	98	70	99	66	369	448	364	397	366	404	415	357	0	0	0	1	0	1	0	0	80	81	57	776	3574	233	1	29	13	23
Gopalpur	214	859	1073	373	1446	401	345	284	194	78	43	36	47	5	60	83	79	117	59	82	77	110	2	46	2	13	0	2	103	41	228	233	225	196	222	0	170	0	0	37	96	74	215	114	323	258	291	275	276	293	282	232	202	0	1	1	0	1	1	0	1	32	34	41	1644	3681	217	2	15	2	56
Shakhipur	242	583	825	682	1507	403	393	305	198	49	5	51	74	3	130	122	125	183	124	112	115	176	0	19	0	8	0	0	52	5	314	299	307	285	288	6	111	4	1	21	112	39	14	121	173	341	649	394	428	335	359	330	172	7	0	0	0	0	0	0	0	61	61	23	266	2062	133	1	11	2	30
Delduar	207	572	779	665	1444	391	370	337	283	29	0	11	0	13	27	83	68	177	28	72	62	175	1	40	1	47	0	0	92	60	218	213	211	198	232	4	117	8	1	89	329	86	73	29	30	168	214	214	220	197	198	200	120	1	1	0	0	0	0	0	0	46	46	10	985	5356	45	1	5	5	38
