thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mymensingh Sadar	605	1991	2596	2813	5409	1109	1085	899	959	300	15	230	250	54	471	486	557	686	448	480	538	625	0	609	0	0	0	0	106	24	364	315	225	181	191	39	61	241	56	275	795	393	520	645	589	322	345	286	297	333	279	258	765	0	0	0	0	0	0	1	0	146	147	206	948	11236	183	0	0	3	104
Trisal	429	1718	2147	2129	4276	136	153	100	71	324	38	64	56	1	21	49	81	128	17	20	71	139	3	30	3	4	0	5	8	2	0	0	0	0	0	11	34	2	0	145	338	63	103	0	0	0	0	0	0	0	0	0	421	0	0	0	2	1	3	0	0	74	77	103	884	4228	85	0	17	11	68
Fulbaria	340	1140	1480	1501	2981	100	125	128	116	186	4	46	26	18	35	30	61	125	20	26	56	97	11	42	11	27	0	4	14	6	0	0	0	0	0	15	0	14	3	103	222	87	96	24	24	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	55	55	26	1407	4241	135	0	7	7	53
Bhaluka	270	717	987	1257	2244	184	214	167	97	102	17	74	70	10	29	38	43	154	28	38	41	152	4	217	4	9	0	0	91	12	501	446	405	399	437	11	97	6	0	116	345	18	102	91	12	370	381	387	392	409	331	373	227	0	0	0	0	0	0	0	1	39	40	71	772	3331	166	0	6	10	46
Muktagacha	351	1481	1832	1813	3645	295	372	276	198	139	30	77	28	7	29	45	68	162	19	35	67	102	0	10	0	20	0	0	50	14	396	375	364	337	319	4	6	0	0	90	299	58	140	18	9	374	474	447	442	398	382	360	367	2	2	0	0	0	0	0	0	71	71	46	632	4531	15	0	6	1	72
Gafargaon	329	1350	1679	1749	3428	284	295	285	233	170	41	101	87	31	79	91	120	193	76	85	106	196	0	35	0	0	0	0	159	33	607	581	541	527	470	30	240	15	2	154	584	31	166	5	5	414	598	607	560	485	395	374	361	0	0	0	0	1	1	0	1	88	90	30	1249	5727	110	0	21	8	70
Phulpur	474	1432	1906	2074	3980	181	278	265	216	233	22	93	47	0	26	51	79	87	38	59	89	98	0	0	0	0	0	0	133	93	593	573	559	462	444	59	41	11	6	207	550	71	395	18	26	520	595	577	526	486	471	383	363	0	0	0	0	0	0	0	0	85	85	143	1836	7611	236	0	0	21	69
Gouripur	198	645	843	1048	1891	198	191	180	106	106	4	14	31	2	40	65	58	61	35	46	56	54	12	50	12	11	0	0	19	41	38	38	36	19	20	22	75	4	0	312	448	71	146	21	22	20	27	27	38	52	37	10	162	0	0	0	0	0	0	0	0	32	32	43	389	4609	406	1	11	10	29
Ishwarganj	393	2912	3305	2296	5601	79	74	61	36	154	7	61	32	0	11	7	24	29	3	2	5	17	0	0	0	0	0	0	48	15	199	183	173	142	157	0	18	0	0	29	210	27	66	0	0	119	129	114	117	78	96	57	376	0	0	0	1	0	1	0	1	23	25	128	1008	4355	355	1	1	19	30
Nandail	346	966	1312	1350	2662	181	205	192	183	82	5	54	18	3	46	67	64	61	37	38	39	40	0	17	0	0	0	0	16	0	0	0	0	0	0	15	0	0	1	53	356	8	35	7	3	0	0	0	0	0	0	0	296	1	0	0	0	0	0	0	0	84	79	37	639	4132	0	0	0	0	32
Haluaghat	289	668	957	981	1938	57	80	63	29	89	14	36	16	6	6	2	14	25	16	2	14	17	0	0	0	5	0	0	8	0	4	3	3	2	3	0	85	0	0	4	138	0	25	6	6	0	0	0	0	0	0	0	191	0	0	0	0	1	1	2	0	42	45	58	392	2630	88	0	5	5	13
Dhubaura	238	497	735	759	1494	64	64	62	51	167	7	12	0	7	14	18	31	31	17	22	30	30	0	18	0	7	0	0	21	4	167	152	137	108	94	3	40	2	0	64	104	37	35	24	16	124	156	144	141	96	74	71	206	0	0	0	0	1	1	1	0	33	35	47	115	1989	114	0	7	7	12
