thana_Name	MCH37	MCH38	MCH39	MCH40	MCH41	MCH42	MCH43	MCH44	MCH45	MCH46	MCH47	MCH48	MCH49	MCH50	MCH51	MCH52	MCH53	MCH54	MCH55	MCH56	MCH57	MCH58	MCH59	MCH60	MCH61	MCH62	MCH63	MCH64	MCH65	MCH66	MCH67	MCH68	MCH69	MCH70	MCH71	MCH72	MCH73	MCH74	MCH75	MCH76	MCH77	MCH78	MCH79	MCH80	MCH81	MCH82	MCH83	MCH84	MCH85	MCH86	MCH87	MCH88	MCH89	MCH90	MCH91	MCH92	MCH93	MCH94	MCH95	MCH96	MCH97	MCH98	MCH99	MCH100	MCH101	MCH102	MCH103	MCH104	MCH105	MCH106	MCH107
Mirzapur	316	663	979	1269	2248	478	484	400	288	93	16	76	183	4	59	116	146	205	57	115	141	204	4	19	4	26	0	1	180	41	402	400	439	418	405	12	67	26	1	98	360	106	130	227	266	453	485	484	430	402	475	442	354	6	6	0	3	0	3	0	0	66	69	75	956	4375	447	0	77	10	48
Nagarpur	419	481	900	1170	2070	772	537	374	345	89	31	75	85	4	136	169	186	149	133	123	116	88	0	2	0	5	0	0	60	5	268	258	282	270	270	16	139	0	0	181	155	30	76	8	25	364	372	376	367	274	326	359	303	1	0	0	0	0	0	0	0	62	62	41	832	2513	3015	0	7	4	41
Bhuapur	248	455	703	672	1375	171	191	197	159	46	49	39	56	0	40	60	55	109	40	60	55	109	0	10	0	0	0	0	84	12	137	137	141	153	137	30	20	0	0	38	173	102	1	4	10	144	161	153	188	135	193	140	163	1	0	0	0	0	0	0	0	53	53	58	815	3546	44	1	31	4	36
Ghatail	418	1020	1438	1198	2636	606	581	456	327	105	30	87	126	11	169	76	137	191	37	41	83	159	4	53	4	12	0	0	79	8	510	547	564	534	557	0	85	3	0	117	236	60	79	21	19	367	424	452	433	327	395	350	307	4	0	0	3	0	3	2	0	61	66	65	1110	6098	417	0	14	11	46
Basail	134	322	456	448	904	131	124	93	85	21	5	30	73	0	30	22	22	28	24	19	18	28	0	0	0	0	0	0	3	0	52	78	81	60	64	15	67	2	4	3	69	57	10	0	0	65	65	68	62	49	83	47	128	1	1	1	0	0	0	0	0	33	33	59	205	1440	147	0	18	5	17
Tangail Sadar	447	853	1300	1451	2751	722	536	458	376	31	116	114	246	0	101	59	77	127	93	47	60	109	1	78	1	27	0	0	50	31	369	374	371	386	353	28	85	77	8	262	240	0	637	138	81	543	627	558	480	373	452	445	507	0	0	0	0	0	0	1	1	64	66	37	653	6793	154	0	0	12	60
Kalihati	303	585	888	814	1702	747	545	356	362	107	13	50	107	18	52	61	79	123	27	54	74	134	11	46	11	9	0	3	17	9	250	237	220	206	199	40	145	8	0	71	297	42	99	14	20	234	246	238	240	242	195	238	239	0	0	0	0	0	0	0	0	72	72	47	523	4932	145	0	0	28	79
Modhupur	417	1220	1637	1869	3506	761	708	606	452	232	59	47	75	3	120	130	158	194	148	119	148	135	3	0	3	3	0	1	73	31	294	303	359	355	404	38	127	4	1	102	241	17	106	4	6	389	430	391	384	400	502	448	409	2	1	2	3	1	4	0	0	89	93	141	946	5394	287	0	26	4	63
Gopalpur	224	683	907	474	1381	347	355	291	269	87	36	50	34	5	69	92	86	103	68	95	89	107	0	19	0	6	0	0	91	24	266	306	303	297	282	31	110	0	0	130	362	44	305	61	206	353	342	335	363	393	359	318	203	3	0	1	0	1	1	0	0	37	38	47	1826	5024	234	3	29	9	67
Shakhipur	244	598	842	942	1784	449	410	330	285	110	18	40	145	0	171	148	152	131	119	102	128	136	0	3	0	0	0	0	57	16	273	281	269	262	212	17	38	0	0	0	131	41	0	0	0	332	375	361	374	241	352	315	193	1	0	0	0	0	0	0	0	37	37	32	155	1856	147	0	11	2	41
Delduar	202	530	732	758	1490	562	584	441	338	47	1	7	0	8	84	85	149	247	79	124	97	153	1	11	1	31	0	0	82	41	250	248	237	220	226	1	48	5	0	151	297	14	124	25	33	181	220	213	244	181	212	201	145	0	0	0	0	0	0	0	0	57	57	31	872	6072	56	0	22	7	46
