   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17136	5568	1363	1839	611	505	471	1562	2033	11919	69.5553
Gowainghat	50242	13133	3185	10124	2925	1572	1541	5685	7226	38165	75.9623
Jakiganj	34587	9501	3375	4683	2023	1921	1816	2242	4058	25561	73.9035
Jaintapur	27796	8994	2022	6389	1146	967	884	1794	2678	22196	79.8532
Balaganj	49274	13588	4485	7588	1690	2409	1091	5896	6987	36747	74.5769
Golapganj	46299	15230	6614	3629	1595	1949	1160	5103	6263	35280	76.2003
Sylhet Sadar	92231	31891	8843	11045	1771	5458	1922	7751	9673	68681	74.4663
Biani Bazar	34887	10528	4012	3284	2195	671	1259	3077	4336	25026	71.7345
Kanaighat	45908	13022	3944	8717	2251	1342	2542	1852	4394	33670	73.3423
Biswanath	29898	9804	3435	2678	502	1042	655	3882	4537	21998	73.5768
Companiganj	26907	8416	1671	4600	1079	1376	188	2683	2871	20013	74.3784
South Shurma	52229	17107	5668	7266	1417	2439	1259	4515	5774	39671	75.9559

 
