   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	44830	17565	5269	4998	390	1812	583	6567	7150	37184	82.9445
Poba (Sadar)	73905	19475	6752	15394	1075	3425	946	14258	15204	61325	82.9781
Mohanpur	42796	17024	2800	7628	650	1768	992	4394	5386	35256	82.3815
Puthiya	48793	18153	5511	7012	478	1200	391	8028	8419	40773	83.5632
Bagmara	98705	40999	8310	13567	2575	3701	3622	9697	13319	82471	83.5530
Charghat	49489	18749	5672	7072	1103	1593	540	6187	6727	40916	82.6770
Boalia	102072	37569	26916	13276	859	1601	614	5568	6182	86403	84.6491
Tanore	44521	17721	2510	5220	586	2628	1422	6742	8164	36829	82.7228
Godagari	70436	22405	5158	12366	1667	1388	2620	13854	16474	59458	84.4142
Bagha	43771	14263	4590	9048	372	1146	338	6761	7099	36518	83.4297

 
