   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	34097	13579	1821	4750	1297	1580	502	2056	2558	25585	75.0359
Pabna Sadar	132941	41292	10156	30487	5639	4012	5192	7573	12765	104351	78.4942
Chatmohor	72745	30488	4690	6995	3359	1741	1015	7203	8218	55491	76.2815
Ishwardi	71371	23784	8188	11836	2186	3131	909	5497	6406	55531	77.8061
Faridpur	28632	10037	1749	6599	1089	810	1017	1838	2855	23139	80.8152
Sujanagar	61205	20466	3228	11150	4889	2064	706	4909	5615	47412	77.4643
Santhia	90722	36667	4621	21272	3554	2518	1558	5404	6962	75594	83.3249
Bera	56188	24480	3298	9528	2037	1952	859	2889	3748	45043	80.1648
Bhangoora	29186	13092	2499	2608	1179	511	1053	1616	2669	22558	77.2905

 
