   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	17360	6585	888	3002	928	484	838	843	1681	13568	78.1567
Khagrachhari Sadar	18404	6975	773	3200	538	1497	713	871	1584	14567	79.1513
Mahalchhari	9056	4120	249	1328	268	249	517	240	757	6971	76.9766
Panchhari	10858	5748	388	1064	198	335	265	247	512	8245	75.9348
Ramgarh	12208	5422	524	1831	213	251	211	268	479	8720	71.4286
Manikchhari	11220	3396	268	2550	302	489	260	1027	1287	8292	73.9037
Matiranga	24439	9392	1163	4294	707	900	1531	1587	3118	19574	80.0933
Lakshmichhari	5563	2513	151	477	462	135	157	321	478	4216	75.7864

 
