   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	86564	29640	8175	14296	2854	2623	2531	6170	8701	66289	76.5780
Chouddagram	86131	32559	4421	17384	3247	1664	872	7112	7984	67259	78.0892
Barura	85715	32133	4437	16188	2830	2393	1949	5500	7449	65430	76.3344
Laksham	54649	22224	3025	9471	693	781	492	4591	5083	41277	75.5311
Burichong	64558	23905	5456	8207	2565	3523	2016	4530	6546	50202	77.7626
Brahmanpara	40059	15348	2624	6344	1568	1663	627	4085	4712	32259	80.5287
Homna	39774	12242	3537	8248	2084	641	368	2629	2997	29749	74.7951
Muradnagar	111214	38948	8691	19758	4285	3736	919	8743	9662	85080	76.5012
Debidwar	89850	35970	6154	15042	3267	1742	1369	7138	8507	70682	78.6667
Daudkandi	71668	23037	5191	12787	3421	1785	1085	7287	8372	54593	76.1749
Chandina	74420	27250	4124	13104	2181	1065	2432	4241	6673	54397	73.0946
Nangolkot	73598	21848	4938	13188	1352	1694	267	6899	7166	50186	68.1894
Meghna	21992	6876	1451	5496	595	384	124	2191	2315	17117	77.8328
Titash	38458	10574	3478	7910	1855	1088	453	4119	4572	29477	76.6473
Comilla Sadar South	80855	33004	3851	11269	1540	1447	1430	5072	6502	57613	71.2547
Monohargonj	48075	18528	3778	7526	1001	897	438	4415	4853	36583	76.0957

 
