   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	50923	19005	4190	7985	1274	533	489	4001	4490	37477	73.5954
Begumganj	102714	38592	7178	17278	3745	834	859	8755	9614	77241	75.2001
Companiganj	46051	16462	3307	6684	1962	607	873	2697	3570	32592	70.7737
Sudharam (Sadar)	87116	28298	8435	17265	1826	1780	943	6468	7411	65015	74.6304
Hatiya	61996	21537	2645	15675	883	276	1973	1409	3382	44398	71.6143
Chatkhil	43881	16130	2240	5828	1810	883	309	3363	3672	30563	69.6497
Subarna Char	38789	12090	4200	6611	489	1543	929	2504	3433	28366	73.1290
Sonaimuri	60206	24126	4338	8110	1962	452	336	5523	5859	44847	74.4893
Kabirhat	29556	10763	1852	4552	768	366	198	2602	2800	21101	71.3933

 
