   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34090	14045	1342	4094	355	793	2148	4613	6761	27390	80.3461
Kaharole	34668	13198	509	4239	720	906	2003	5689	7692	27264	78.6431
Fulbari	36042	14949	1499	2225	543	1444	3654	4378	8032	28692	79.6071
Khanshama	39127	15954	605	5921	440	1098	2028	4691	6719	30737	78.5570
Dinajpur Sadar	96439	36923	6021	12292	1305	2448	8562	9031	17593	76582	79.4098
Hakimpur	19655	7888	1441	2134	366	558	2143	1142	3285	15672	79.7354
Birganj	69407	27845	1616	7663	473	3272	3890	9203	13093	53962	77.7472
Ghoraghat	25425	11881	1232	2187	692	674	1777	1836	3613	20279	79.7601
Birol	54866	23467	1539	5473	1106	1640	2979	7736	10715	43940	80.0860
Chirir Bandar	63666	28162	1605	6994	558	841	4327	8819	13146	51306	80.5862
Parbatipur	82145	32993	4288	9889	1045	1715	8148	9349	17497	67427	82.0829
Nawabganj	48856	21236	1432	6453	883	856	3959	3102	7061	37921	77.6179
Birampur	35983	15001	1408	2728	1270	945	4959	2848	7807	29159	81.0355

 
