   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	49070	17091	3097	5621	968	304	254	3540	3794	30875	62.9203
Begumganj	92481	34918	5153	10226	2010	513	557	6083	6640	59460	64.2943
Companiganj	42008	14339	1356	5838	1759	461	321	2155	2476	26229	62.4381
Sudharam (Sadar)	108043	32629	7300	18834	2395	736	1236	6715	7951	69845	64.6456
Hatiya	57004	18850	1732	9283	700	37	852	1615	2467	33069	58.0117
Chatkhil	41026	13579	1428	4860	1068	546	119	1988	2107	23588	57.4952
Subarna Char	29539	8133	2658	4345	511	292	493	1745	2238	18177	61.5356
Sonaimuri	52824	19427	3184	4041	1374	224	223	3474	3697	31947	60.4782

 
