   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	14664	4786	996	2667	981	145	293	760	1053	10628	72.4768
Khagrachhari Sadar	15178	6121	363	2487	394	315	286	669	955	10635	70.0685
Mahalchhari	8004	2842	189	875	259	94	99	414	513	4772	59.6202
Panchhari	9587	5209	223	944	135	118	164	216	380	7009	73.1094
Ramgarh	9657	3906	300	1115	483	67	20	343	363	6234	64.5542
Manikchhari	8540	2710	227	1603	350	108	73	661	734	5732	67.1194
Matiranga	17140	7007	615	3069	669	130	391	1132	1523	13013	75.9218
Lakshmichhari	3677	1380	54	330	129	6	11	171	182	2081	56.5951

 
