   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	68504	20800	5973	13441	2296	1757	2731	7309	10040	54307	79.2757
Jessore Sadar	147683	46944	11850	30183	5874	6620	5881	12160	18041	119512	80.9247
Sarsa	79404	25345	6065	18790	1315	2328	2122	5319	7441	61284	77.1800
Keshobpur	58827	19938	3035	13621	1365	2197	2918	5055	7973	48129	81.8145
Bagherpara	46661	18109	2917	6872	2125	3113	1417	4305	5722	38858	83.2773
Monirampur	94738	28791	4251	26317	2730	2846	6291	7964	14255	79190	83.5884
Abhaynagar	57407	16779	3928	12197	1566	1930	2411	6322	8733	45133	78.6193
Chowgachha	55537	17874	4436	10300	1707	1991	2078	6190	8268	44576	80.2636

 
