   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33385	13578	1146	3662	253	623	1631	4681	6312	25574	76.6033
Kaharole	33485	13295	560	4319	454	422	1488	5290	6778	25828	77.1330
Fulbari	35432	15361	1417	2057	490	628	3107	4336	7443	27396	77.3199
Khanshama	36681	15653	505	5379	400	901	1595	4513	6108	28946	78.9128
Dinajpur Sadar	94061	36584	5921	11931	1184	1913	6907	8246	15153	72686	77.2754
Hakimpur	18721	8290	1195	1848	269	421	1541	1125	2666	14689	78.4627
Birganj	64504	28541	1470	6666	461	983	3254	8224	11478	49599	76.8929
Ghoraghat	24571	12241	1226	1669	635	267	1505	1668	3173	19211	78.1857
Birol	54343	25830	1483	3737	746	1004	2468	6827	9295	42095	77.4617
Chirir Bandar	60945	28610	1147	5248	516	975	3623	8537	12160	48656	79.8359
Parbatipur	78931	33123	4004	9972	828	1202	5094	9247	14341	63470	80.4120
Nawabganj	47513	21828	1159	5392	909	385	3128	2708	5836	35509	74.7353
Birampur	35138	15172	1416	2356	1203	577	4119	2734	6853	27577	78.4820

 
