   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	31721	13149	2839	3698	1192	929	1035	1641	2676	24483	77.1823
Dumuria	62153	26522	3367	7429	2018	1186	3154	5658	8812	49334	79.3751
Khulna Sadar	184741	78654	35367	39770	4497	3004	2898	2043	4941	166233	89.9816
Dacope	30993	16696	987	3043	542	266	434	2816	3250	24784	79.9664
Terokhada	24205	10524	2668	2736	1194	909	585	828	1413	19444	80.3305
Fultala	25282	10052	2383	4685	787	521	1197	1590	2787	21215	83.9135
Batiaghata	35760	14656	2186	5273	2386	453	1722	1634	3356	28310	79.1667
Paikgachha	54857	28712	1627	7267	1359	614	1005	4450	5455	45034	82.0934
Rupsha	35267	14352	2289	4651	1515	614	1561	2033	3594	27015	76.6014
Koyra	40460	23502	1336	3380	694	642	1079	2362	3441	32995	81.5497

 
