   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	66969	20314	1419	14787	1014	4000	5603	4186	9789	51323	76.6370
Pirganj	93367	41194	3756	14538	3442	2693	4570	5433	10003	75626	80.9986
Pirgachha	73562	26829	2625	16594	2376	2568	3351	3919	7270	58262	79.2012
Badarganj	63429	23019	1931	7925	427	2392	8602	4149	12751	48445	76.3767
Mithapukur	114893	46933	4793	18639	2380	5605	4015	5466	9481	87831	76.4459
Kaunia	48146	16590	1986	10677	694	1789	2914	2633	5547	37283	77.4374
Rangpur Sadar	135660	51221	10608	26460	1396	5609	5020	7766	12786	108080	79.6698
Taraganj	34323	12407	904	5126	394	2206	2526	2943	5469	26506	77.2252

 
