   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19235	7795	822	1574	239	87	188	2183	2371	12888	67.0029
Bahubal	32452	14310	2609	3340	1204	365	952	2231	3183	25011	77.0708
Madhabpur	59515	27668	3642	4491	2003	896	2355	3774	6129	44829	75.3239
Lakhai	26656	10766	1741	2877	318	243	262	1967	2229	18174	68.1798
Habiganj Sadar	56768	23175	3977	7089	2244	870	2222	4777	6999	44354	78.1320
Baniachhong	53786	20087	3703	5561	1121	206	1470	2885	4355	35033	65.1340
Chunarughat	57147	24851	3825	6450	2238	694	2990	3456	6446	44504	77.8764
Nabiganj	55395	20085	2261	7300	3273	1569	2720	3153	5873	40361	72.8604

 
