   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	20024	8984	1036	1901	230	147	219	2397	2616	14914	74.4806
Bahubal	33359	14520	2531	3666	1055	557	1034	2367	3401	25730	77.1306
Madhabpur	62364	29501	3799	4856	1724	967	2611	4136	6747	47594	76.3165
Lakhai	28077	11964	1861	3101	400	370	369	2280	2649	20345	72.4614
Habiganj Sadar	59260	23886	4233	8151	2429	1370	2400	5344	7744	47813	80.6834
Baniachhong	56594	22259	4117	6974	1145	291	1668	3460	5128	39914	70.5269
Chunarughat	60124	26229	3989	7144	2251	555	3205	3554	6759	46927	78.0504
Nabiganj	58593	22716	2988	7916	3270	2025	3016	3522	6538	45453	77.5741

 
