   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56608	21389	3393	12809	1989	753	1385	2898	4283	44616	78.8157
Rayganj	66499	31126	2450	12358	2218	562	1808	2273	4081	52795	79.3922
Tarash	44800	21193	1539	6712	1076	833	1811	1226	3037	34390	76.7634
Sirajganj Sadar	105329	42574	12106	20201	3074	1099	2099	2566	4665	83719	79.4833
Kamarkhand	27977	11426	1397	5080	1085	600	550	1016	1566	21154	75.6121
Chouhali	17486	6092	1087	3718	878	511	334	505	839	13125	75.0600
Ullahpara	123723	51526	7652	24027	2707	1629	2947	4532	7479	95020	76.8006
Belkuchi	61117	27621	5667	8765	1822	357	1028	1161	2189	46421	75.9543
Shazadpur	118207	42818	7018	27910	3541	635	1281	3779	5060	86982	73.5845

 
