   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	50873	18943	4180	7977	1256	520	491	3990	4481	37357	73.4319
Begumganj	102440	38403	7135	17166	3732	828	855	8738	9593	76857	75.0264
Companiganj	45993	16411	3310	6690	1954	614	872	2683	3555	32534	70.7369
Sudharam (Sadar)	86919	28291	8413	17246	1821	1760	943	6435	7378	64909	74.6776
Hatiya	62477	21413	2624	15620	880	282	1975	1409	3384	44203	70.7508
Chatkhil	43831	16098	2232	5774	1795	857	309	3348	3657	30413	69.3870
Subarna Char	37799	11693	4283	6223	481	1532	927	2491	3418	27630	73.0972
Sonaimuri	59925	24098	4329	8074	1962	457	334	5484	5818	44738	74.6567
Kabirhat	28838	10775	1851	4530	768	367	198	2588	2786	21077	73.0876

 
