   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	50231	18339	4200	7477	1423	308	487	4008	4495	36242	72.1507
Begumganj	99675	37901	6206	16113	3335	726	739	8147	8886	73167	73.4056
Companiganj	44733	15658	2996	6434	2064	562	793	2630	3423	31137	69.6063
Sudharam (Sadar)	84080	28300	8409	16743	1747	1483	1005	6379	7384	64066	76.1965
Hatiya	59723	20787	2365	15197	868	86	1762	1539	3301	42604	71.3360
Chatkhil	42189	15630	2100	5557	1566	772	268	2951	3219	28844	68.3685
Subarna Char	31797	10138	3949	5443	536	898	824	2324	3148	24112	75.8311
Sonaimuri	57270	23829	4143	7378	1919	449	310	4912	5222	42940	74.9782
Kabirhat	28471	10303	1718	3877	705	248	200	2393	2593	19444	68.2941

 
