   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22505	7001	655	6914	341	1179	275	627	902	16992	75.5032
Moheshkhali	56776	23838	1680	10036	2154	3299	2367	1709	4076	45083	79.4050
Coxs Bazar Sadar	80910	28054	6744	14018	2539	3741	2204	3030	5234	60330	74.5643
Ramu	44522	12179	1995	11367	2314	2553	2717	2252	4969	35377	79.4596
Chakaria	80278	30390	4090	20066	2508	3759	1587	3891	5478	66291	82.5768
Ukhiya	37610	15073	1765	8000	522	2184	769	942	1711	29255	77.7852
Teknaf	47815	14800	2628	14449	594	1267	1477	1115	2592	36330	75.9803
Pekua	31350	10599	707	8446	386	1540	577	933	1510	23188	73.9649

 
