   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22561	6870	606	7792	348	608	270	665	935	17159	76.0560
Moheshkhali	54703	23940	1340	10513	1698	2075	2325	1907	4232	43798	80.0651
Coxs Bazar Sadar	78465	27569	6803	13814	2395	2963	2205	2948	5153	58697	74.8066
Ramu	43487	11954	1921	11657	2189	1215	2360	2129	4489	33425	76.8621
Chakaria	78810	29888	3836	20066	2497	3174	1568	3829	5397	64858	82.2967
Ukhiya	35255	15261	1911	8034	483	730	616	923	1539	27958	79.3022
Teknaf	46077	14413	2273	14148	484	853	1457	1043	2500	34671	75.2458
Pekua	29452	8582	507	8177	460	495	534	991	1525	19746	67.0447

 
