   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34200	13884	1378	4235	431	969	1992	4276	6268	27165	79.4298
Kaharole	35146	13433	516	4355	563	898	2062	5679	7741	27506	78.2621
Fulbari	36544	15109	1945	2125	504	1369	3632	4163	7795	28847	78.9377
Khanshama	40190	15930	585	5974	420	1769	2109	4772	6881	31559	78.5245
Dinajpur Sadar	98908	39183	7133	13612	1143	2571	7525	8288	15813	79455	80.3322
Hakimpur	20212	7809	1744	2349	464	800	2203	1107	3310	16476	81.5159
Birganj	68751	28015	1598	7833	499	3702	3746	9090	12836	54483	79.2468
Ghoraghat	26019	11282	1332	2557	791	1011	1885	1984	3869	20842	80.1030
Birol	55808	23509	1708	5522	1157	2090	3025	7874	10899	44885	80.4275
Chirir Bandar	63948	28382	1775	7025	548	1404	4305	8500	12805	51939	81.2207
Parbatipur	82614	32371	4702	10003	1453	2330	8366	9227	17593	68452	82.8576
Nawabganj	49287	20885	1513	6452	1050	1452	4255	3360	7615	38967	79.0614
Birampur	36569	15032	1665	2739	1189	1226	4853	2795	7648	29499	80.6667

 
