   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	90808	32483	16889	11396	1703	2226	2421	3246	5667	70364	77.4866
Dumuria	63270	25492	3488	9378	1507	2424	3074	5938	9012	51301	81.0827
Khulna Sadar	92976	29947	16589	14305	2240	3039	3523	2565	6088	72208	77.6631
Dacope	30456	14657	1000	3689	313	596	597	2733	3330	23585	77.4396
Terokhada	25509	10084	2484	2400	1070	1327	911	1212	2123	19488	76.3966
Fultala	27061	9764	2783	4821	736	1120	1448	1946	3394	22618	83.5815
Batiaghata	37312	14852	2134	5054	1841	713	1776	1736	3512	28106	75.3270
Paikgachha	55265	23531	1386	7452	1001	2414	1690	5339	7029	42813	77.4686
Rupsha	36664	14411	2361	4424	1175	833	1851	2502	4353	27557	75.1609
Koyra	39563	21152	1291	3447	470	1057	1408	2613	4021	31438	79.4631

 
