   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47373	16740	1935	10605	1410	914	412	3842	4254	35858	75.6929
Matlab (South)	43179	15320	2930	9499	834	1229	500	2912	3412	33224	76.9448
Hajiganj	62200	24765	2216	12974	1858	1361	628	4517	5145	48319	77.6833
Chandpur Sadar	72970	27726	3205	14218	2683	3025	1197	4813	6010	56867	77.9320
Kachua	79588	28848	4531	15701	2215	1669	1516	5654	7170	60134	75.5566
Faridganj	82561	32340	5143	14240	2326	2700	688	6789	7477	64226	77.7922
Hemchar	18884	7916	655	3273	478	529	241	1457	1698	14549	77.0441
Motlab (North)	57366	21673	3420	8243	1169	1958	299	5606	5905	42368	73.8556

 
