   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47422	16996	1901	11017	1578	676	408	3711	4119	36287	76.5193
Matlab (South)	42798	14835	2765	9866	794	825	489	2889	3378	32463	75.8517
Hajiganj	61651	24570	2176	13129	1858	934	583	4335	4918	47585	77.1845
Chandpur Sadar	72650	28463	3117	14986	2589	2728	1196	4925	6121	58004	79.8403
Kachua	78765	27487	4177	15582	2200	1465	1394	5513	6907	57818	73.4057
Faridganj	81799	32289	5013	14416	2112	2222	653	6475	7128	63180	77.2381
Hemchar	19005	7816	650	3483	547	425	240	1564	1804	14725	77.4796
Motlab (North)	57408	22428	3517	9166	1350	1653	283	6239	6522	44636	77.7522

 
