   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	51226	19210	4176	8072	1294	572	491	4009	4500	37824	73.8375
Begumganj	103134	38935	7392	17599	3812	864	869	8791	9660	78262	75.8838
Companiganj	46299	16413	3357	6794	1985	616	895	2713	3608	32773	70.7855
Sudharam (Sadar)	87294	28415	8536	17295	1830	1842	944	6528	7472	65390	74.9078
Hatiya	62424	21868	2754	15933	914	260	1972	1413	3385	45114	72.2703
Chatkhil	44075	16278	2301	5990	1838	899	311	3421	3732	31038	70.4209
Subarna Char	39442	12311	4305	6889	491	1603	904	2417	3321	28920	73.3229
Sonaimuri	60459	24285	4404	8205	2009	461	337	5593	5930	45294	74.9169
Kabirhat	29665	10882	1908	4621	771	359	197	2647	2844	21385	72.0883

 
