   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	50660	18409	4215	7599	1464	340	466	3931	4397	36424	71.8989
Begumganj	100503	38638	6525	16716	3582	732	766	8274	9040	75233	74.8565
Companiganj	45136	15780	3159	6677	2087	597	842	2667	3509	31809	70.4737
Sudharam (Sadar)	84419	28461	8274	16688	1818	1496	1052	6559	7611	64348	76.2245
Hatiya	59936	21116	2556	14922	908	163	1876	1537	3413	43078	71.8733
Chatkhil	42551	15795	2163	5584	1631	803	282	3040	3322	29298	68.8538
Subarna Char	34187	10635	4005	5670	462	1060	863	2417	3280	25112	73.4548
Sonaimuri	57657	24227	4261	7715	1952	471	310	5022	5332	43958	76.2405
Kabirhat	28728	10373	1831	4076	781	280	203	2494	2697	20038	69.7508

 
