   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	63281	19300	1031	14505	1015	2575	5933	4242	10175	48601	76.8019
Pirganj	91708	40388	3414	14758	3444	1838	4552	5005	9557	73399	80.0355
Pirgachha	72987	27882	2474	15998	2164	1869	3019	4235	7254	57641	78.9743
Badarganj	65467	22415	1760	7137	609	1791	9626	5763	15389	49101	75.0011
Mithapukur	118237	49884	4781	18640	2305	3788	4316	5714	10030	89428	75.6345
Kaunia	48814	17358	1792	11226	844	1138	3262	2792	6054	38412	78.6905
Rangpur Sadar	138853	50610	9542	27933	1512	3130	4738	7344	12082	104809	75.4820
Taraganj	33075	11990	769	3839	423	1534	3699	3024	6723	25278	76.4263

 
