   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	90346	30301	11006	11365	2405	1391	1355	9455	10810	67278	74.4670
Boalmari	52995	19665	4356	8069	3311	450	1252	4289	5541	41392	78.1055
Bhanga	51862	20002	4168	5145	3318	585	1155	6127	7282	40500	78.0919
Char Bhadrashion	13132	4065	1952	1498	483	505	141	1192	1333	9836	74.9010
Nagarkanda	35670	14220	3243	4186	1106	688	736	2926	3662	27105	75.9882
Sadarpur	33362	11347	3666	4139	998	470	199	3001	3200	23820	71.3986
Alphadanga	22033	7829	1983	3764	1024	242	612	1548	2160	17002	77.1661
Modhukhali	42607	17127	3236	5497	1256	911	889	4300	5189	33216	77.9590
Saltha	34279	13205	3292	4846	1231	440	593	2155	2748	25762	75.1539

 
