   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	52974	20704	2856	10411	1776	537	1216	2797	4013	40297	76.0694
Rayganj	65577	30748	2330	10685	2019	507	1522	2079	3601	49890	76.0785
Tarash	43900	21146	1404	6173	979	525	1547	1065	2612	32839	74.8041
Sirajganj Sadar	87134	34439	7067	16823	2250	476	1616	2123	3739	64794	74.3613
Kamarkhand	27281	11149	1367	4706	1002	309	417	909	1326	19859	72.7943
Chouhali	20978	9503	1460	3390	796	295	266	402	668	16112	76.8043
Ullahpara	119776	49643	6720	23414	2583	1226	2413	4167	6580	90166	75.2789
Belkuchi	60439	27560	5496	6529	1782	236	784	1024	1808	43411	71.8261
Shazadpur	116022	43888	7548	24011	2978	787	775	3145	3920	83132	71.6519

 
