   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	86167	30954	9158	9225	2752	1432	504	9490	9994	63515	73.7115
Boalmari	50648	17001	3154	8915	3302	235	936	3411	4347	36954	72.9624
Bhanga	47475	18825	3473	4940	2554	166	774	4079	4853	34811	73.3249
Char Bhadrashion	12211	3287	1502	1389	633	230	105	973	1078	8119	66.4892
Nagarkanda	35526	13347	3264	3568	1458	383	392	2132	2524	24544	69.0874
Sadarpur	32326	9891	3221	4097	1247	484	132	2523	2655	21595	66.8038
Alphadanga	21805	8527	1565	2770	884	24	477	1240	1717	15487	71.0250
Modhukhali	39939	16274	2457	4196	1413	242	645	3715	4360	28942	72.4655
Saltha	31448	10645	2885	3309	1510	264	265	1414	1679	20292	64.5256

 
