   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	53043	20185	4369	8506	1367	986	531	4199	4730	40143	75.6801
Begumganj	107344	38972	7937	18565	4449	1658	913	9227	10140	81721	76.1300
Companiganj	48368	16321	3419	6869	1882	865	914	2702	3616	32972	68.1690
Sudharam (Sadar)	87198	28053	8489	17380	2216	2533	946	6590	7536	66207	75.9272
Hatiya	71496	26972	3589	18043	1011	816	2049	1517	3566	53997	75.5245
Chatkhil	44571	16535	2500	5960	1801	1286	309	3612	3921	32003	71.8023
Subarna Char	50992	16666	4884	9693	800	2335	1167	2807	3974	38352	75.2118
Sonaimuri	63470	25670	4854	9241	1974	602	327	6065	6392	48733	76.7812
Kabirhat	35103	12992	2477	6840	850	848	185	3047	3232	27239	77.5974

 
