   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	15824	5691	1123	2885	971	97	520	779	1299	12066	76.2513
Khagrachhari Sadar	16837	6933	636	2839	345	615	504	750	1254	12622	74.9658
Mahalchhari	8340	3160	223	1037	176	247	317	344	661	5504	65.9952
Panchhari	9880	5410	155	832	127	302	233	257	490	7316	74.0486
Ramgarh	10341	4234	405	1359	450	292	197	325	522	7262	70.2253
Manikchhari	9484	2742	317	2196	405	299	218	892	1110	7069	74.5361
Matiranga	21867	8831	1026	4325	525	511	909	1360	2269	17487	79.9698
Lakshmichhari	5037	2361	95	429	241	21	74	278	352	3499	69.4660

 
