   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47284	16914	1865	10910	1569	650	404	3692	4096	36004	76.1442
Matlab (South)	42721	14785	2739	9887	759	751	485	2863	3348	32269	75.5343
Hajiganj	61600	24506	2165	13111	1837	910	581	4293	4874	47403	76.9529
Chandpur Sadar	72430	28328	3102	14924	2553	2615	1180	4898	6078	57600	79.5251
Kachua	78522	27328	4143	15450	2168	1463	1380	5473	6853	57405	73.1069
Faridganj	81684	32196	4937	14381	2047	2157	649	6443	7092	62810	76.8939
Hemchar	18957	7771	647	3484	535	411	228	1564	1792	14640	77.2274
Motlab (North)	57338	22313	3446	9114	1289	1586	281	6232	6513	44261	77.1931

 
